No.;Time;Comment;Scramble;Date;P.1
203;18.76;;U2 L2 R2 U' B2 R2 U F2 R2 U L2 U' R B F R' B R' U2 L' U';2022-04-25 13:13:11;18.76
204;15.29;;F2 R2 B2 R2 D2 R' F2 D2 R' U2 R' D2 B' L U' R F' D' U L2 B;2022-04-25 13:13:45;15.29
205;16.67;;B2 L B2 L U2 B2 D2 R' U2 R2 D2 F R2 U' R B2 R2 D2 R' F2;2022-04-25 13:14:12;16.67
206;21.34;;U R2 D' B2 U' F2 L2 F2 U2 F2 D' U' R U F L' B' D' U2 F2 R;2022-04-25 13:14:41;21.34
207;15.54;;L B2 R D2 B2 L' D2 U2 L F2 B D' B U' L R' B U' R';2022-04-25 13:15:14;15.54
208;13.41;;R2 F B L' D2 L' D F B' R2 D2 F D2 F2 D2 R2 F R2 L2 U;2022-04-25 13:19:00;13.41
209;15.47;;F D2 B2 U R2 F2 D' R2 D R2 B2 R U' L R2 D2 B' R2 U' L;2022-04-25 13:19:31;15.47
210;15.70;;F' R2 F2 D F2 U R2 D U2 L2 B2 U2 R' U2 F2 R' D U R B' R2;2022-04-25 13:20:00;15.70
211;13.16;;F2 D B2 D' F2 U2 L2 D B2 R2 D' R' F2 D F' D U B' L2 B2 L';2022-04-25 13:20:31;13.16
212;14.49;;B L2 B2 R2 D2 B' U2 F' U2 R2 B' U' L2 D R F' R2 F2 U' R;2022-04-25 13:20:59;14.49
213;12.87;;F D B D2 L2 B' R2 D2 L2 B' U2 R2 B2 L' F' L' B' L' D' R2;2022-04-25 13:22:19;12.87
214;13.90;;D2 B' U2 R2 U B2 U2 L2 F2 D' B2 R D' F' D L' U B' F';2022-04-25 13:22:46;13.90
215;14.33;;R2 B L2 U2 L' D2 L' F2 R B2 L F2 R' F L' B D' R2 F' R2;2022-04-25 13:23:15;14.33
216;15.69;;F R2 F U2 F D2 F D2 B2 U L2 R D' U' L2 R D' F2;2022-04-25 13:23:46;15.69
217;13.13;;R2 U' L2 D' B2 U2 B2 D2 R2 F' D' F D2 U F' L D B2 U;2022-04-25 13:24:47;13.13
218;15.05;;R' L2 B' U' R2 U L2 D B2 U2 R U2 R L F2 B2 D2 L B2 R' D;2022-04-25 13:25:17;15.05
219;14.50;;F' L' F' R U R D2 F' R U' D2 F2 R2 F L2 B D2 B D2 R2 F';2022-04-25 13:25:48;14.50
220;14.22;;R2 U2 F' R2 L' F2 B D F' B2 R2 B2 L' D2 L F2 R' B2 D2;2022-04-25 13:26:19;14.22
221;17.28;;R2 U R2 F2 U B2 U' L2 U B2 U B L' R D' B2 F2 R U' R;2022-04-25 13:26:58;17.28
222;15.33;;U2 L R2 B2 L B2 D2 L' U2 D' B F' L F2 R2 U B2 L';2022-04-25 13:27:28;15.33
223;22.11;;F2 R2 U R' F2 B U2 R' F' L2 B2 U R2 B2 D F2 D L2 D' R2 B2;2022-04-25 13:27:59;22.11
224;14.04;;U' F2 L2 B2 U B2 U2 L2 F2 R2 D B L R F' D L B2 D2 B D;2022-04-25 13:28:39;14.04
225;19.23;;U B2 U B2 L2 D' B2 U2 F2 L2 D' L B' R' F R2 D' F2 L D' U';2022-04-25 13:29:16;19.23
226;20.26;;F2 R2 F' R2 F2 D U2 B2 F2 U' B2 U' L2 B2 F' U' B' L R' B R;2022-04-28 12:53:35;20.26
227;20.97;;R B' L2 D2 L2 U L2 F2 D' F2 U R2 U L B' D' U2 B2 R B';2022-04-28 12:54:28;20.97
228;16.00;;B' D R' B2 R2 U' B2 D R2 F2 D2 B2 U' R D U' L R2 F' R';2022-04-28 12:55:02;16.00
229;14.25;;D2 B2 R2 U2 B2 D R2 F2 R2 B2 D R' F L2 B' L' B' D2 U L2 R2;2022-04-28 12:55:32;14.25
230;14.49;;F D2 R' B2 R' U2 R' D2 B2 L2 U2 F2 R' F D' R' D' B2 F2 R' D;2022-04-28 12:56:17;14.49
231;19.66;;U2 R B2 D L2 U2 B2 F2 U2 R2 U F2 D F L' F2 U L B' U2 R';2022-04-28 12:56:44;19.66
232;17.28;;B' F2 L2 R2 D L2 B2 D U2 B2 U2 B' R' D' L D2 U' L2 B' F;2022-04-28 12:57:24;17.28
233;16.41;;U L2 F2 D2 F' D2 L2 F' U2 L2 F2 R2 F L' B R' D F2 U2 F' R;2022-04-28 12:57:53;16.41
234;12.46;;U B D R U R L' F D R U2 F2 L F2 U2 D2 R2 U2 R' U2 L2;2022-04-28 12:58:28;12.46
235;15.98;;F D2 F L2 D2 U2 B2 L2 F R2 D2 F2 D L2 F' D U R B' L' D2;2022-04-28 12:58:56;15.98
236;14.63;;R' D2 B2 L B2 R2 D2 F2 D2 U2 R' F D' B' L2 F U2 B' D' F';2022-04-28 12:59:44;14.63
237;16.69;;D' R2 B2 D L2 D2 L2 U' F2 D2 R D' B L F D' R' U2 F2 D;2022-04-28 13:00:12;16.69
238;21.63;;U' R2 B2 U2 R2 B' D2 R2 B D2 F R' F D' U' L B' D2 B2;2022-04-28 13:02:43;21.63
239;14.28;;U' L' D' L F U B D2 F2 R2 F2 L' F2 R' F2 D2 R' D2 R B' D';2022-04-28 13:03:15;14.28
240;14.44;;L B2 D B' L U F R F' U F2 D' F2 R2 U' R2 U' L2 U R2 B2;2022-04-28 13:04:14;14.44
241;18.07;;D2 B' F2 U L2 F2 D B2 D F2 D' L2 F2 R2 B' L F2 R2 D2 B' U;2022-04-28 13:11:13;18.07
242;18.16;;F2 R' D2 F2 D2 R' B2 L' R' U2 R' U2 D F' L B' U' F2 U2 F L;2022-04-28 13:11:45;18.16
243;14.62;;U2 D' R B' D' R D2 F U' F2 R2 U B2 U' R2 L2 B2 D2 F;2022-04-28 13:12:15;14.62
244;16.82;;R D2 L2 B2 D R2 D R2 B2 U' L2 F2 L' B' F2 U' B R2 B' R;2022-04-28 13:12:41;16.82
245;15.44;;F2 D2 L2 F2 L2 R' B2 F2 D2 L2 F' L' U' F2 R2 B' F' D L';2022-04-28 13:15:04;15.44
246;14.32;;U2 R L' F2 U' F2 D' B U' R2 B2 U R2 D' F2 B2 L2 D F2 U' R';2022-04-28 13:15:34;14.32
247;18.16;;D R2 U' L D2 B2 D2 B D U2 F' D2 F U2 L2 B' R2 U2 B2 L2 F;2022-04-28 13:18:18;18.16
248;19.18;;B U B R2 U2 L2 F2 R2 B' U2 B F2 R2 F D R' U2 F2 D2 F' D';2022-04-28 13:19:57;19.18
249;15.72;;R' U F' L2 F' D2 F' U2 L2 D2 B2 L F R' U' L2 U2 B L2;2022-04-28 13:21:17;15.72
250;15.39;;D' F' D2 F D2 R2 B' U2 L2 B2 F' R2 U L R2 B' R' B U2 R B';2022-04-28 13:21:47;15.39
251;16.59;;U' B D2 R2 D2 U' L2 B2 U R2 B2 U F' D' L2 B' L' U' R2;2022-04-28 20:31:29;16.59
252;14.49;;D' R' F2 R D2 B2 R U2 F2 R D2 F2 L B' U' B' F' D2 F D L2;2022-04-28 20:31:57;14.49
253;15.02;;L' D' B' D U F2 R2 D' F2 U F2 U' L2 U' B D' U R F2 R2 B;2022-04-28 20:32:25;15.02
254;14.78;;L' D' B U' R2 U L F2 U F L2 D2 F R2 F L2 F2 D2 F L2 B2;2022-04-28 20:32:51;14.78
255;20.12;;D L2 D2 U B2 U' B2 F2 L2 D2 F2 R' D U L' F' R' F' U2 L2 F';2022-04-28 20:33:17;20.12
256;16.14;;U2 B' D B2 U2 L2 B2 R2 U' L2 D2 B2 U F L R2 F2 R F U2 L2;2022-04-28 20:34:26;16.14
257;16.70;;R' D' B2 D2 L U2 R D2 L F2 R' F2 L D2 B D L2 F' R' F' R2;2022-04-28 20:34:58;16.70
258;25.34;;B R U' B2 F2 U2 R2 U' R2 D' L2 D' L2 R' D' U B' D' L' R;2022-04-28 20:35:28;25.34
259;16.43;;F R' D2 L2 B2 L2 R2 D2 B' D2 F2 L2 B U2 R U2 R' D L F R2;2022-04-28 20:36:11;16.43
260;17.93;;D' F D' R2 U' F2 R2 D2 R2 U' R2 U2 B2 R' B L' B2 F R2 D;2022-04-28 20:37:26;17.93
261;19.68;;B2 U2 L2 B2 U2 R F2 L F2 R2 B2 R B' U L R' F' L D' R' D;2022-04-29 15:51:16;19.68
262;18.48;;B' D' B2 L D2 B2 D2 U2 R U2 R2 F2 R B2 U' B D B F' R2 D';2022-04-29 15:51:50;18.48
263;16.84;;F R2 B2 D' L2 B2 U' L2 D2 B2 L2 D' L F R' D' B2 L' B' U2;2022-04-29 15:52:21;16.84
264;18.93;;B2 R' U2 L F2 L B2 L B2 R2 F2 D' F' R' D' B F D2 U R;2022-04-29 15:52:49;18.93
265;15.30;;B2 F D' L2 U' B2 D L2 F2 R2 F2 U2 F' U' F2 L F2 U' L' R2;2022-04-29 15:53:19;15.30
266;14.40;;R F U2 L2 D U2 L2 R2 B2 U B2 L2 U F' L' B' D' R' B' R2;2022-04-29 15:53:44;14.40
267;21.47;;F B U F' L U2 F' D' R' B2 U2 D' B2 U L2 U F2 R2 U2 F2;2022-04-29 15:54:12;21.47
268;14.65;;L' D' B2 L2 F2 D2 L2 D' R2 D B2 R' F L2 R U' R' D2 B;2022-04-29 15:54:45;14.65
269;17.26;;R F2 L' D2 R U2 R' U2 B2 R' F U' L' B' L2 R U2 B2 L;2022-04-29 15:55:12;17.26
270;12.76;;U B2 L' D' B U F' L2 F2 D2 L U2 R' B2 U2 L' F2 L' D2 B' U';2022-04-29 15:55:42;12.76
271;11.99;;D L2 U' F2 U F2 U2 B2 U' L' D L' D' B R' F' D' B D;2022-04-29 15:56:08;11.99
272;17.09;;U' L U' F' D2 L2 F2 U2 R2 U2 R2 U2 F2 U2 R' D2 F2 D' L' U2 B2;2022-04-29 15:57:17;17.09
273;15.34;;R2 D' F' R U' B' D2 L' D U2 F2 R2 L' B2 R2 B2 D2 R' D2 F2;2022-04-29 15:57:48;15.34
274;14.33;;U F2 D2 F D2 F D2 R2 U2 L2 U2 F U L2 D L' F D' B' F';2022-04-29 15:58:15;14.33
275;18.70;;B2 D L2 F2 D2 R2 F2 D2 L2 B2 U' R D' U2 R B' R' U L' F R2;2022-04-29 15:58:42;18.70
276;14.06;;L' U2 B2 D2 B2 R D2 B2 R2 B2 U2 B2 D' R B D L2 R2 U;2022-04-29 15:59:12;14.06
277;16.94;;L F2 D R F2 U2 L' B R2 L2 U2 D B2 U F2 U B2 D' B;2022-04-29 15:59:41;16.94
278;16.64;;B' U R2 D' F L2 U' F L' B2 U2 F2 U2 R' B2 L' U2 F2 L2;2022-04-29 16:00:08;16.64
279;16.95;;U' F D2 L2 D2 B F D2 B' R2 F' R' B L2 D' U' B' D U2;2022-04-29 16:00:35;16.95
280;19.66;;F' D2 F2 L2 D B2 F2 D2 R2 D' F2 L D B' L R D' L D F;2022-04-29 16:01:58;19.66
281;16.23;;L' B' L2 B2 D' B2 L2 F2 R2 D L2 D2 B2 L D B U2 R' B U B';2022-04-30 15:01:32;16.23
282;16.82;;U' B U2 F2 L2 F R2 D2 B2 U2 B U2 R2 U B' R F D R' B R2;2022-04-30 15:02:03;16.82
283;14.92;;U2 F2 D2 B' U2 F' L2 F' U2 L2 F' L2 R' D2 B' R' D' B2 D L;2022-04-30 15:06:02;14.92
284;16.70;;B' U' B2 U2 L2 B2 R2 U2 F2 U L2 U R2 F U B D F2 L B2 F';2022-04-30 15:06:32;16.70
285;17.09;;U2 R' B2 L' F' L U' R' B U' L2 U F2 U F2 D2 F2 U2 R2 B2 L2;2022-04-30 15:07:29;17.09
286;13.45;;D2 F2 R2 F2 R2 D F2 D B2 D' R' D U2 L2 F' D2 F' D R2 F;2022-04-30 15:08:00;13.45
287;17.71;;L D F' B2 R2 U F2 U2 F2 U2 L2 D' R2 L' F2 D2 F' U B' U2;2022-04-30 15:08:28;17.71
288;18.83;;B2 R' B2 R2 U F2 R2 D B2 L2 D' U L D B2 L' F' D U B';2022-04-30 15:08:57;18.83
289;14.94;;B L' B' U L2 D2 B2 U' B2 U2 B2 F2 L F' R D L' R2 F';2022-04-30 15:09:27;14.94
290;20.26;;D2 L R2 D2 U2 R' U2 F2 R2 F2 U R' F' R2 F' U' L' B' F;2022-04-30 15:10:27;20.26
291;17.17;;F' D2 R F2 L' D2 F2 L' B2 L' F2 R' D' L U' L' B R' B2 L2 D;2022-04-30 15:11:01;17.17
292;21.82;;D2 F L' U' F2 B' U' F2 R U2 L2 D' L2 B2 U2 L2 D B2 U' R2;2022-04-30 15:11:29;21.82
293;15.83;;F2 D2 L2 D2 U2 L B2 L F2 L D2 B D2 B' L' U' F2 R U' R2;2022-04-30 15:12:05;15.83
294;16.69;;F2 R2 D R2 U' F2 U B2 R2 U R2 L' F2 U' B2 R2 F' D2 U2 L' D;2022-04-30 15:12:33;16.69
295;10.15;;F' B2 D' F2 B L U F R B2 R' B2 U2 F2 R D2 B2 R';2022-04-30 15:13:26;10.15
296;15.10;;U F D' B R U R2 B' L2 U2 R2 B2 U F2 L2 F2 U2 L2 D2 R';2022-04-30 15:23:11;15.10
297;14.35;;B2 R' D R2 D' R2 U' B2 L2 U L2 D2 R2 F' R' U2 B D' L F;2022-04-30 15:23:41;14.35
298;13.99;;F R F R U2 F R U' L' F R2 F B L2 B D2 B R2 U2 B2;2022-04-30 15:24:10;13.99
299;16.26;;R2 D R2 F2 L2 D L2 F2 D' B2 D B R' B2 L F2 R B2 F D U';2022-04-30 15:24:36;16.26
300;14.99;;F2 U B2 U R2 D2 U R2 U F2 U' B2 L' U' R F R' B2 L' U2;2022-04-30 15:25:07;14.99
301;13.86;;U2 F2 L2 U2 L2 R2 U' F2 U2 R2 B R F2 R2 F2 U' F D' F R2;2022-04-30 15:25:41;13.86
302;17.02;;B2 U2 L2 D' U2 R2 F2 U2 F2 R' F' U2 R' F' R B U L F2;2022-04-30 15:27:26;17.02
303;14.71;;U' B2 L2 B2 U F2 D2 R2 U B2 R F' D' F U' R D R' D2 R';2022-04-30 15:27:56;14.71
304;17.24;;R2 F R2 F L2 U2 B2 R2 F R2 F2 R U' F' U2 R B2 R U2 L2 F2;2022-04-30 15:28:23;17.24
305;17.12;;B' U L' R2 F D2 L2 F R2 B2 F D B L F2 D2 L;2022-04-30 15:28:51;17.12
306;13.72;;L D2 F U' B2 D2 B R F R D2 L' D2 L' D2 L2 F2 B2 L' D2;2022-04-30 15:29:26;13.72
307;16.60;;L U2 F2 U2 B U2 F2 R2 F R2 U2 F L B' R' B2 D' L F2;2022-04-30 15:29:54;16.60
308;14.68;;D R2 F' U2 R2 U2 R2 F' U2 B' F2 R2 U' R' U2 R' F2 R U F;2022-04-30 15:30:25;14.68
309;17.03;;D2 B U' D2 B U' R' F2 D L2 D' R2 F2 U2 D F2 L2 F' U;2022-04-30 15:31:03;17.03
310;19.23;;B' D' L2 B D B' U' F2 L F' L2 U2 R2 F R2 B2 D2 B U2 F';2022-04-30 15:31:30;19.23
311;13.14;;D' L2 R2 F' D2 B2 R2 F L2 U2 F' L2 B' D' B2 F' U R' D2 L' F';2022-04-30 15:32:52;13.14
312;16.78;;D' L' D' L2 D2 B2 F2 R2 D R2 F2 U2 B' L2 R B' D' L2 D2 U;2022-04-30 15:33:22;16.78
313;21.81;;U2 L' F2 U' D2 R2 F' R F2 B2 D2 B2 D F2 U L2 D' B2 L2 R';2022-04-30 15:33:53;21.81
314;20.79;;D B R' U2 F2 U2 B2 R2 D' B2 U2 B2 R2 U R' F2 U' R2 U' F';2022-04-30 15:34:36;20.79
315;15.80;;B2 U2 F2 L2 U' F2 D L2 B2 U2 B2 L U' B R2 U2 L B U' L2;2022-04-30 15:35:54;15.80
316;18.36;;L F' D' F2 L2 D B2 F2 L2 D' B2 F2 R2 U F' D B2 L2 F L F;2022-04-30 18:10:52;18.36
317;15.58;;B2 F2 U2 L F2 D2 L' B2 F2 L2 B2 F D' R F R' U' B2 D2 L';2022-04-30 18:11:27;15.58
318;18.20;;L2 D2 L2 U F2 U2 R2 F2 U' F2 U2 L' U2 F R2 U' B' U L' R' U;2022-04-30 18:11:56;18.20
319;19.23;;L2 D2 F U2 B' D2 L2 F2 U2 R2 F' U2 L' F L2 B2 D' U2 R2 B' L;2022-04-30 18:13:20;19.23
320;16.39;;R' U2 R' U2 R B2 R' F2 D2 L2 U2 D R2 U2 L U B D' L' F2;2022-04-30 18:13:52;16.39
321;17.12;;F' L2 R2 B' D2 B2 F D2 L2 F' D' B' L D2 R B' U R B';2022-04-30 18:14:23;17.12
322;21.26;;U2 R2 F2 D2 L2 F2 U2 L R2 F2 R F U L2 F R' D2 B' U' F';2022-04-30 18:14:51;21.26
323;16.40;;B' U L2 D F2 D' R2 B2 U F2 U2 R2 B R D2 F' U2 F R F2 R;2022-04-30 18:15:27;16.40
324;15.88;;B2 R F D2 L2 D' F2 L2 U B2 U' B2 L2 U L' D' B' U' F' R2 B;2022-04-30 18:15:55;15.88
325;18.68;;R2 U D R L2 D B' D F R' F2 D2 B2 L2 F2 B2 U D2 R2 F2 R2;2022-04-30 18:16:22;18.68
326;15.89;;B2 R D' F2 D' L2 D F2 L2 D' R2 B' F2 R D' F' U' B2;2022-04-30 18:16:53;15.89
327;15.75;;U R2 F' U' B2 D' F D U2 L U2 L' U2 B2 R' D2 B2 D2 B2;2022-04-30 18:17:19;15.75
328;17.16;;F' R U2 F B D' R F' D U2 R F2 B2 U2 F2 D2 L' F2 R' D2 L;2022-04-30 18:17:49;17.16
329;14.97;;L2 D2 L2 D2 R' F2 L D2 B2 D2 F L2 D U R F L R2 F2;2022-04-30 18:18:20;14.97
330;13.66;;L B2 F2 L2 F2 R F2 L' B2 L D2 R2 B' U2 R U B D U' L;2022-04-30 18:18:49;13.66
331;19.81;;U2 D' B D2 R F2 L' F' B' L2 U' B2 U2 R2 B2 L2 F2 D B2;2022-04-30 18:19:17;19.81
332;19.36;;B' D' L U L' U2 R' F U2 D2 L2 U2 B2 L' U2 D2 L' F2 U2 D';2022-04-30 18:19:48;19.36
333;13.96;;D2 L2 U2 R' B2 U2 L' F2 R D2 L' U' R2 B D2 U2 R' D' U L';2022-04-30 18:20:20;13.96
334;19.36;;D' F B R F' R U' B2 L2 B2 D2 F' D2 R2 D2 L2 F R2 D;2022-04-30 18:20:45;19.36
335;19.17;;F2 U' F2 D' R' B2 U B D2 F2 U2 L B2 R' D2 F2 U2 L2 U';2022-04-30 18:21:18;19.17
336;15.12;;F' U2 B' L2 R2 D2 B' D2 B D2 F D2 R F2 R U' B F R F L2;2022-04-30 18:21:49;15.12
337;18.85;;F' L D R2 D' R2 F2 U B2 D' B2 F2 R2 F' D U' F2 R B2 U' L2;2022-04-30 18:22:15;18.85
338;12.41;;F2 R L' F2 B R2 D F U2 B U2 R2 U2 R2 B2 D2 F L';2022-04-30 18:22:44;12.41
339;14.08;;R2 D F' R2 D2 B D2 B' U2 B2 F' L2 F' R' U2 B' U' L2 D R;2022-04-30 18:23:13;14.08
340;13.50;;U2 L' D2 L' B2 L' F2 R D2 R' B' D' L D L2 R' U L2 R2 B;2022-04-30 18:23:39;13.50
341;12.78;;D2 F' L' F R' F2 U F' D F2 R2 D' R2 L2 D2 F2 U R2 F2;2022-04-30 18:24:14;12.78
342;16.45;;F B2 L' B2 R2 B2 R F2 R D2 R' D2 U2 F' D R D L B U' L';2022-04-30 18:24:59;16.45
343;17.85;;F2 B D' L' B R2 D F D2 R2 D2 L2 F2 R2 B' R2 F L2 D2 L' F2;2022-04-30 18:25:34;17.85
344;13.71;;B' L2 U' B2 U2 L B L' F R2 F2 L2 F' R2 F U2 F2 L2 D2 B' U';2022-04-30 18:26:09;13.71
345;15.77;;L' U2 L2 F' D2 B L2 D2 B F' L2 F R' D L' U R2 F' L' U';2022-04-30 18:26:38;15.77
346;17.51;;B2 R F2 D2 U2 L' D2 R' F2 R D' B U2 B2 F' L D F2;2022-04-30 18:27:09;17.51
347;16.69;;F' L U2 F2 R F2 R' D2 L' B2 U2 R F2 U B' D2 U2 F' R' D;2022-04-30 18:27:41;16.69
348;16.95;;R' B2 L' U' R2 F' L B2 U F2 U2 R D2 R L F2 D2 F2 L D2 L;2022-04-30 18:28:10;16.95
349;16.36;;R2 F2 U2 B L2 F D2 F D2 F' R' B' F' L D' R' F2 U' B2 L';2022-04-30 18:28:41;16.36
350;10.77;;L2 B2 L2 U R2 U B2 L2 R2 U2 R2 L U F' D2 R' D' L R2 B2;2022-04-30 18:29:13;10.77
351;15.42;;U R D2 R' U2 B2 R2 B2 F2 R' F2 R F' U' R' B2 R' B2 D' B F2;2022-05-01 16:26:07;15.42
352;13.77;;B R U2 L D2 L R F2 D2 B2 U2 R' B D' F2 R D' L' U B;2022-05-01 16:26:40;13.77
353;13.71;;D L B D' L F R D B F2 U L2 F2 D' B2 U D2 B2 U R2 U;2022-05-01 16:27:11;13.71
354;15.61;;F2 D2 U' R2 U2 B2 R2 B2 L2 D2 L D2 F' L D2 L2 U' L' F2 D;2022-05-01 16:27:41;15.61
355;13.72;;U L2 D F2 U2 L D2 U2 R D2 F2 L' B D2 L F2 U R B;2022-05-01 16:28:12;13.72
356;15.46;;L2 R F2 U' R2 D2 U' L2 D F2 D2 F' R' U2 L' B' R B' F R2;2022-05-01 16:28:37;15.46
357;16.78;;F2 R L U D' F' U B R F2 U L2 D' B2 D L2 D R2 U2 L2;2022-05-01 16:29:03;16.78
358;22.82;;R' L2 D' F U' B L' D' F2 R2 U R2 U' R2 U2 R2 D' F2 R U2;2022-05-01 16:29:32;22.82
359;15.73;;D L B2 L2 F2 L' U2 L' F2 D U' B' U L U' F2 L';2022-05-01 16:30:44;15.73
360;15.86;;B L2 B2 D F2 U L2 F2 D' U' L2 U R2 B F L U' B' F2 D U';2022-05-01 16:31:23;15.86
361;14.96;;F' B2 R2 F2 D' R2 U F2 D L2 D2 F2 L' U R B R2 U R D';2022-05-01 16:32:06;14.96
362;17.15;;U B R2 F R2 F2 D2 U2 F' R2 F2 L2 D R B2 R' U' B' D F';2022-05-01 16:32:39;17.15
363;17.96;;U L F2 D B2 L2 B2 F2 D' R2 D2 R2 F2 U' L' F' R2 F2 D U' B';2022-05-01 16:33:17;17.96
364;16.82;;R2 U L2 R2 D2 L2 U' B2 U2 R F U' R' B D' B2 U2 F' L;2022-05-01 16:33:52;16.82
365;13.17;;R2 F L2 D R2 U B2 D2 B2 L2 B2 U2 R2 U B' R' U B2 L R' F2;2022-05-01 16:34:26;13.17
366;14.24;;R' D' F' D' B D R' D2 F' B2 L2 D2 F2 U' R2 U F2 R2;2022-05-01 16:34:58;14.24
367;25.56;;B U' F' R F' U2 B' U2 L' F2 R' F2 L2 U2 L' B2 L D' L2;2022-05-01 16:35:33;25.56
368;16.60;;D B' U2 F2 R2 F2 U' F2 D2 L2 U' R D2 L' R2 F' D' B F2;2022-05-01 16:36:40;16.60
369;16.39;;L U' F2 D2 L2 F2 U2 F2 U' B2 F2 R B2 F2 L B' D U' B2 U2;2022-05-01 16:37:17;16.39
370;19.91;;B U R' D' B' L2 B' U' F B' D2 R2 U2 R2 F U2 R2 D2 R2 F2;2022-05-01 16:41:44;19.91
371;14.58;;U2 B R2 U2 D' R L B L D L2 U' L2 D L2 F2 D L2 U R2 L';2022-05-01 16:43:34;14.58
372;16.68;;U2 L' U2 F2 R D2 B2 L' D2 L2 R' F D2 R' U2 F U L' R2 F';2022-05-01 16:45:56;16.68
373;12.48;;R2 L' F R2 D' L B' U2 R L2 U2 R' F2 L' F2 B2 U2 L;2022-05-01 16:46:26;12.48
374;20.60;;L' F L' B' U' F L R2 D2 L2 U' B2 R2 F2 L2 D B2 U' B2 R' U';2022-05-01 16:47:24;20.60
375;15.38;;L' R2 D2 F' U2 F R2 B2 U2 L R' D R' U B' F';2022-05-01 16:48:03;15.38
376;13.64;;L2 F U2 R2 D2 F2 R B2 D2 L' F2 R2 B' L' F U' L' B U2 B2;2022-05-01 16:48:34;13.64
377;19.28;;R D' U2 B U2 R2 B U2 F U2 F' L2 D2 L B' D2 F' L D F;2022-05-01 16:49:04;19.28
378;13.35;;U' B R D L2 U' B2 D' L2 R2 F2 U2 F L D2 B' D R' B2;2022-05-01 16:49:36;13.35
379;15.82;;B2 R B2 U2 L2 U2 L F2 U2 R' U2 D' R B2 U B' L U2 R2 F;2022-05-01 16:50:04;15.82
380;17.33;;L U' D R2 D2 R' U' F L2 B2 U' R2 D B2 U D2 F2 B2 R U2;2022-05-01 16:50:41;17.33
381;15.22;;B2 L2 B2 R U' F D F R' F2 B2 U2 L F2 R2 F2 D2 F2 R' F2 B;2022-05-01 16:51:14;15.22
382;14.13;;F2 L' F L2 B L2 D2 F' L2 B' R2 F2 R2 L' U' B D2 R2 B' F;2022-05-01 16:51:50;14.13
383;17.50;;D2 F' R2 U2 L2 F D2 B L2 R B2 D' B L2 D' R' D B' U;2022-05-01 16:52:18;17.50
384;20.42;;R' U' R2 B' L F' U' F R' U B2 D2 R2 B2 U2 D B2 U' L2 B2 L2;2022-05-01 16:52:51;20.42
385;15.04;;F' L2 R2 B2 L2 F' U2 F D2 U2 F L' B2 U L' U R2 U2 F D2;2022-05-01 16:53:30;15.04
386;16.50;;F2 U R2 F' D2 B F2 L2 B' D2 B2 D2 R2 L D U' B U' L U' R2;2022-05-01 16:53:58;16.50
387;17.23;;B2 R' L2 D B2 R2 U L2 D2 L2 U2 B2 U' R' F' L' R' F U2 B' U2;2022-05-01 16:54:32;17.23
388;16.66;;L2 F2 L2 R2 D2 B' D2 R2 B R2 B' D' L R2 D2 L B2 D L' D2;2022-05-01 16:55:04;16.66
389;17.53;;L2 D2 L2 F' D2 B L2 B L2 B2 F' U R' U2 L' F' D2 R' B2 U' F;2022-05-01 16:55:33;17.53
390;12.71;;F2 R' L' F U2 F' D R D2 L2 D2 R U2 R' D2 L' U2 F2 R' D' B;2022-05-01 16:56:05;12.71
391;15.73;;F2 R' F' L2 B' D2 F' R2 U2 F2 R2 U2 F' R2 D B' L' U R F' R;2022-05-01 16:56:30;15.73
392;18.70;;B2 L R2 F' U2 F D2 F' U2 B' U2 L2 F U2 L D L' R' B' U L';2022-05-01 16:57:03;18.70
393;13.94;;D R' D R' U B D F2 R2 L2 D2 R2 F U2 F' D2 B' U2 R F';2022-05-01 16:57:34;13.94
394;15.25;;R B2 F2 L F2 D2 R2 D2 L' F2 D2 B2 F' R2 D L U F U' R' D;2022-05-01 16:58:00;15.25
395;19.07;;F' R2 D' R U F' L U2 D2 F' D2 F D2 F2 U2 R2 U2 R2 B2 R F';2022-05-01 16:58:26;19.07
396;17.65;;U2 L' D2 L' U L' B R F B2 U' L2 U R2 L2 F2 U D2 L2 D2;2022-05-01 16:59:06;17.65
397;16.96;;L U2 B2 U2 R D2 L' R2 D2 U2 F' U' L' B2 D2 B F D' U2;2022-05-01 16:59:42;16.96
398;13.27;;U L D2 U2 B2 F U2 B' L2 R2 U2 L2 F U R' B L B L2 F2 D';2022-05-01 17:00:09;13.27
399;13.44;;R' F' L2 F' L2 D2 L2 U2 R2 F' U2 R2 F' R U' R2 F2 R' F D2 F2;2022-05-01 17:00:35;13.44
400;19.99;;B R' D R2 F D2 L B' L2 B' R2 U2 F L2 D2 B' U2 R2 D;2022-05-01 17:01:04;19.99
401;12.03;;D2 B2 D2 R' D2 L' U2 F2 L D2 R' B2 D' B2 U L F U R2 D F2;2023-04-11 12:05:18;12.03
402;11.46;;D' L2 F2 L2 U2 B2 D L2 D' L2 F2 L2 B' R' F' D2 L D' R' B F;2023-04-11 12:05:51;11.46
403;10.46;;U L F R2 D L2 F2 U R2 F2 R2 F2 R2 D2 R' U' R2 U2 F R' F2;2023-04-11 12:06:20;10.46
404;13.75;;F2 L F2 U2 F' D' B R' L' D F2 L2 F2 R2 D R2 U2 F2 U F2 U2;2023-04-11 12:07:02;13.75
