No.;Time;Comment;Scramble;Date;P.1
769;8.000;;L' B' U2 F2 L2 U2 R' F2 R D2 F2 L2 B2 D L U' R2 B D F;2022-03-31 21:17:02;8.000
770;7.480;;F2 U2 F2 L F2 U2 L' F2 L' R' D U' L2 B D2 R' F R2 U;2022-03-31 21:17:24;7.480
771;7.700;;F2 D2 U B2 L2 U' L2 D' L2 U2 F2 R' U2 L F D F' U L' U;2022-03-31 21:17:46;7.700
772;7.940;;U2 L' R2 F2 R2 D' L2 F2 U L2 D' B2 D2 L' D F R' F2 L U';2022-03-31 21:18:36;7.940
773;7.890;;B2 L2 B2 D' R2 F2 D2 L2 R2 D B' L' F D' F2 D R' F' U' R';2022-03-31 21:19:06;7.890
774;7.640;;R2 B2 F2 R2 D F2 U2 B2 D F2 U2 F' L2 D L D2 F2 D F2 U';2022-03-31 21:19:34;7.640
775;8.100;;U L2 B' D2 R2 F2 D2 R2 B D2 F2 D' L F' L2 D2 F2 U B D';2022-03-31 21:19:57;8.100
776;8.040;;L2 B' R2 B2 F' D2 U2 F' U2 L2 U' F' D' U2 L' U R2 D F;2022-03-31 21:20:23;8.040
777;8.090;;U' R B2 U' R2 U' B2 L2 D2 R2 U' L2 B2 F2 L' U2 B2 F' U L' R;2022-03-31 21:20:44;8.090
778;8.480;;D F2 D2 U2 B U2 B R2 B2 L2 F' D' R B' L U2 B2 U' F;2022-03-31 21:21:07;8.480
779;8.910;;U R D L U2 B' D B' D F2 L2 U2 F' R2 B U2 F2 R2 D2 F2;2022-04-03 14:29:51;8.910
780;8.250;;U' B U' F D' L F' D F2 R2 U F2 U L2 D F2 R2 D2 F2 L D';2022-04-03 14:30:13;8.250
781;8.650;;F B2 U' F2 U2 L2 U L2 U' R2 F2 R2 F' U' R' U' F2 D B' L R2;2022-04-03 14:30:39;8.650
782;7.960;;U R2 U' F2 D B2 D' L2 D2 R2 B2 D B' F L2 D R2 B' F2 R U2;2022-04-03 14:31:17;7.960
783;8.510;;R U F2 R2 D F2 R2 D2 L2 U F2 R2 L U' B D2 L F' L2;2022-04-03 14:31:39;8.510
784;7.830;;F R2 U2 F B2 R L D' F2 D2 R' B2 L' U2 R B2 R2 F2 B2 L;2022-04-03 14:32:04;7.830
785;7.220;;R2 D' B U2 B2 R2 D2 R F2 R2 U2 R' B2 D F2 R' F' L' D2 F';2022-04-03 14:32:26;7.220
786;7.940;;U' F R2 D R' F' D' B D' F L2 F L2 U2 F R2 F U2 F' L2;2022-04-03 14:33:06;7.940
787;7.840;;F' U2 R D B2 R2 B2 F2 D U2 F2 B' R' U2 R B' U2 L;2022-04-03 14:33:28;7.840
788;7.590;;B D L2 D' R2 U' L2 D2 R2 F2 D2 R' D B' L D' U F L2;2022-04-03 14:34:00;7.590
789;9.170;;B U' F2 L2 B2 F2 R2 D' R2 D' U2 F2 U2 B R F D' U' F2 L U2;2022-04-03 14:34:32;9.170
790;7.740;;B2 F R2 F' U2 F' L2 D2 U2 R2 F' R' U B U2 F2 D' F' U2 R;2022-04-03 14:34:58;7.740
791;6.440;;U' D2 L2 U F2 B' R L2 F2 R2 B' D2 R2 B' R2 L2 B2 L' F';2022-04-03 14:35:28;6.440
792;6.740;;L2 D' B2 L2 U' B2 U R2 U R2 F2 U R D B2 L' U B' D R';2022-04-03 14:35:47;6.740
793;7.040;;L2 F2 D L2 D2 F2 U' L2 U R2 U' L F U L2 U' R' B2 F' R' U;2022-04-03 14:36:38;7.040
794;6.810;;F2 R' F L F2 D R L2 F2 L2 F2 U L2 F2 B2 D' R2 U' F2 L F;2022-04-03 14:37:41;6.810
795;6.800;;B2 U2 F2 L2 D B2 D' B2 R2 D U R' D F' D' F' R' D' R' U';2022-04-03 14:38:33;6.800
796;7.660;;B R D2 R2 D' B2 R2 B2 F2 U' F2 L2 R2 U' R B2 F R' B D' L';2022-04-05 17:22:44;7.660
797;7.470;;F2 R' B2 F2 L2 F2 U' R2 D' U2 R2 D2 R B' D' F' R' D' L';2022-04-05 17:23:19;7.470
798;8.070;;L2 U' F U2 F' D2 B' L2 D2 B D2 F R' B' D' L2 U' L' U';2022-04-05 17:23:47;8.070
799;7.800;;U' L2 F R2 L' F2 D F2 D2 F2 L2 U2 F R2 D2 F2 R2 U2 R2 U F2;2022-04-05 17:24:20;7.800
800;8.320;;D2 B R U2 R' U2 F2 U2 L U2 F2 R D2 F' D' R D U B' F;2022-04-05 17:24:42;8.320
801;8.320;;D R2 D R2 U L2 D2 L2 U' R2 U' R2 F' U2 B' L' D U2 L' D' F2;2022-04-05 17:25:23;8.320
802;8.120;;U' B L2 D' F2 D' R2 D' L2 U2 R2 U2 R D2 R D' F L R2 U;2022-04-05 17:25:48;8.120
803;7.840;;B L2 B2 L2 F D2 R2 B' L2 R2 D U L' B D' U' R F' U F;2022-04-05 17:26:16;7.840
804;8.530;;F' L U' R2 L2 U R' F R2 F2 L2 D2 R' F2 B2 D2 F2 R F2 L';2022-04-05 17:26:40;8.530
805;8.030;;B' D R U2 D R2 F U R' U2 B2 R L2 B2 D2 R B2 R U2;2022-04-05 17:27:06;8.030
806;8.310;;R' U' B2 D2 B R2 B2 D2 F' U2 L2 B R2 D' R U F' R D' U';2022-04-05 17:27:25;8.310
807;9.020;;U F' D2 B2 F2 R' D2 R U2 L' D2 R2 U2 R' B R' D U F' R';2022-04-05 17:27:46;9.020
808;7.630;;U2 B' F2 R2 B D2 B U2 L2 U2 L D L2 U2 L' B' D' R F' U';2022-04-05 17:28:17;7.630
809;8.440;;B2 U L' F L' F2 R' B2 U' D2 F2 B R2 F2 L2 U2 B U2 D2 F';2022-04-05 17:28:52;8.440
810;8.540;;R' B2 U B2 D B2 R2 D2 U R2 U' L2 B L U' R' B F' R U;2022-04-05 17:29:17;8.540
811;7.980;;U2 F2 L' D R B U F2 R2 B2 R2 L' F2 R2 B2 D2 R' D2 F' L;2022-04-05 17:29:46;7.980
812;8.790;;L' B D2 U2 F' D2 B L2 F2 D2 U2 B' U' L2 R' D2 R' B2 R' D2;2022-04-05 17:30:08;8.790
813;7.660;;B2 L' B2 R D' L F' U' R2 U2 L2 F2 L2 B' L2 B R2 B D2 F U;2022-04-05 17:30:30;7.660
814;8.010;;B' D2 U2 B' R2 B' F2 L2 R2 U2 F' L D R D' R' B2 U' F' U2 R;2022-04-05 17:30:49;8.010
815;10.770;;U' L F' L2 U F2 D' B2 U' R2 B2 U' B2 D' B' R' D U B2 F2 R';2022-04-06 17:19:49;10.770
816;8.550;;R U2 L' U F2 B U' R2 F2 R2 F' R2 F L2 B L2 D2 F' R D';2022-04-07 15:22:23;8.550
817;8.060;;F' L U B2 L2 F2 L2 D F2 D2 L2 F2 U L2 B' D' L' B' F2 L2 F;2022-04-07 15:23:19;8.060
818;8.760;;F' U R' D F2 D' L2 B2 D2 R2 D' F2 L2 F D2 F' U' F' D B;2022-04-07 15:23:43;8.760
819;7.890;;D B2 D2 B2 F2 D' B2 D' B2 L2 D' R U2 F' D2 R D' U2 R' U';2022-04-07 15:24:04;7.890
820;6.100;;U R D R D2 L2 F' L U F2 R2 L' B2 L U2 L B2 L U2 L';2022-04-07 15:24:23;6.100
821;6.780;;F' L' U2 R D2 L' U2 F2 U2 B2 R2 F2 U B' L B' R' F2 D' F';2022-04-07 16:31:33;6.780
822;6.520;;D' B2 F2 D2 L D2 R' F2 L' F2 R' F2 D2 U' B' D2 F' L U B' R2;2022-04-07 16:31:58;6.520
823;6.850;;D2 U2 L2 R B2 R U2 R F2 D' F' L' B' D2 F' D' F2 D2;2022-04-07 16:32:19;6.850
824;7.570;;B2 U2 L2 F2 R2 D' L2 U F2 D' F' U' L' R' D' R D2 L2 D2 L';2022-04-07 16:32:38;7.570
825;7.400;;F2 U R2 D' L2 U2 R2 B2 F2 D' F2 U F U2 B L U2 R' F' D2 U;2022-04-07 16:33:00;7.400
826;5.800;;F2 B D R F D B U' B D' F2 D L2 D2 L2 B2 R2 B2 D';2022-04-07 16:33:24;5.800
827;7.340;;F2 R2 U L2 B2 D' L2 B2 L2 U' L U B2 D B R2 F L F' D2;2022-04-07 16:33:44;7.340
828;5.740;;B2 R F B R' U L' F2 D' L' D2 R' U2 R' F2 R D2 L2 D2 L' F2;2022-04-07 16:34:04;5.740
829;6.570;;D' F' L' U B2 U R B L' B2 L2 U2 F2 R2 U' F2 D2 F2 D' L2;2022-04-07 16:34:54;6.570
830;6.060;;B U' L2 F2 R' U D' L B2 D2 L' B2 D2 L' B2 L F2 L' F R2;2022-04-07 16:35:48;6.060
831;7.330;;D L2 R2 F2 U2 L2 D' L2 U R2 U' R' F' U R2 F2 R' U' L B D;2022-04-07 16:36:52;7.330
832;7.540;;D' R2 F U' F2 U2 R2 B2 L2 F2 U L2 R2 U' R' B2 F' R2 D L F;2022-04-07 16:37:12;7.540
833;7.340;;L2 D' L' D B2 D F2 D2 B2 U' L2 F2 L2 B U' L F' L' U F';2022-04-07 16:37:42;7.340
834;7.560;;F2 R2 D2 R2 D R2 D' U' B2 U' R2 L B U2 B2 R' U F L' D2 U2;2022-04-07 16:38:54;7.560
835;7.830;;R2 D2 B' L B' R' B' L' U R2 L2 F2 R2 U2 D' L2 U D L2 F;2022-04-07 16:39:51;7.830
836;7.110;;L U2 R U2 D R B L U2 D' F2 R2 U' R2 F2 B2 D B2 L2 B L;2022-04-07 16:40:16;7.110
837;7.430;;F L2 F2 U2 L U2 R B2 D2 L2 B D2 R2 F2 D F D2;2022-04-07 16:40:42;7.430
838;8.150;;U2 B L2 B' U2 F R2 B R2 B2 L U' F2 U L2 F R2 B' D;2022-04-07 16:41:04;8.150
839;7.000;;R U' L D F2 R2 U2 F D2 U2 L2 B' U2 B D' L B2 D F R F;2022-04-07 16:41:57;7.000
840;7.460;;B D2 L2 B L2 R2 D2 B2 L2 F D2 U F R2 B' F2 U2 L F2 L2 U';2022-04-07 16:42:46;7.460
841;8.020;;F D2 F2 R2 F' D2 F2 D2 R2 F D2 F U' R2 D2 B U L U2 B2 L2;2022-04-07 16:43:36;8.020
842;7.440;;L' F R2 F2 L U2 R' D2 R U2 L F2 L D2 U L B' R F L' F2;2022-04-07 16:44:13;7.440
843;10.060;;R2 B2 U2 F2 R2 U L2 F2 U R B' U F2 L' U2 B' R2 B R2;2022-04-07 17:13:11;10.060
844;9.870;;D2 B2 L2 B L2 F' U2 L2 U2 F R U2 F' L' R D' F' R U;2022-04-07 17:13:32;9.870
845;12.250;;R U2 L2 D L2 D F2 L2 U B2 U' L' U2 R' D2 B U' F' R' F;2022-04-07 17:13:54;12.250
846;7.560;;F B2 D' L D' B' U2 F' U B2 U2 R2 U L2 U' R2 F2 B2 U2 F;2022-04-07 17:14:19;7.560
847;8.350;;R2 B U2 F' U R' F2 U F L2 U2 L2 B' U2 L2 B' D2 L2 F2 B U';2022-04-07 17:14:42;8.350
848;8.600;;U B2 F2 D R2 U' R2 B2 U R2 D' B' F D R' U B2 F' U B2;2022-04-07 17:15:20;8.600
849;10.140;;R U R U2 R' B2 R2 F2 U2 B2 L F2 R2 B D2 F R' D' B' F;2022-04-07 17:15:51;10.140
850;9.990;;U' F' R2 B2 F R2 F' R2 U2 L2 B L2 D' L' D' R2 B U2 B' U R;2022-04-07 17:16:45;9.990
851;7.990;;F U R2 F2 D2 B' L2 U2 F D2 F2 L2 D2 F' R' U B2 U' B' D';2022-04-07 17:17:07;7.990
852;5.930;;L' F' U2 F' U2 F R2 B R2 F U2 B2 U' L B2 R' F' D2 B L;2022-04-07 17:17:37;5.930
853;10.570;;L' F U2 L2 B' U2 B' U2 F2 R2 F2 L U' B F' U' R2 D' R;2022-04-07 17:18:19;10.570
854;8.130;;B2 R D2 L2 U B2 U' L2 U' B2 U2 R2 F2 R2 B' D' L D' B2 R U';2022-04-08 20:27:24;8.130
855;8.180;;D U R2 D F2 U2 R2 B2 U F' R2 D' B' L' F' U R2 F2 R';2022-04-08 20:28:23;8.180
856;7.950;;F' R2 D2 F U2 R2 F' U2 F' L2 D2 R' B' D' B2 F' L' D' F U2;2022-04-08 20:28:43;7.950
857;6.910;;R2 L' F' R B R2 U' D2 F2 L' U2 R U2 D2 L B2 L U2 L' D;2022-04-08 20:29:03;6.910
858;7.930;;U F2 L2 R2 D F2 L2 D B L' F D L2 R' U B' F2 L2;2022-04-08 20:29:29;7.930
859;5.610;;D R2 F2 D2 B' R2 B U2 F D2 U2 R2 U B2 F' D L2 F' R D';2022-04-08 20:29:53;5.610
860;7.910;;B2 L2 F D2 B2 L2 F L2 U2 F2 R2 U2 L' B U2 F' D B F' R' U;2022-04-08 20:30:37;7.910
861;7.800;;F L2 U2 F' U2 F' L2 U2 B' D2 B2 R2 U' R2 B' F D' L' D2 U;2022-04-08 20:31:01;7.800
862;7.800;;L' F U F' D2 L U2 F' U2 R F2 U2 R B2 L2 B2 R' D2 L2 F;2022-04-08 20:31:27;7.800
863;8.160;;B2 D2 U2 F' D2 F L2 R2 D2 R2 L B2 U2 L' U R B' L' D F';2022-04-08 20:32:01;8.160
864;7.640;;F' U2 B D2 L2 F' R2 D2 B2 L2 D2 R B' F' D' R' D R U2 L;2022-04-08 20:32:30;7.640
865;7.780;;B2 R' F' D' B U' F2 L D' L2 D2 R2 D2 R U2 L' U2 D2 L B2 U2;2022-04-08 20:33:41;7.780
866;8.690;;L2 R2 D2 L2 F R2 B D2 F2 D2 L2 F2 U' L B' U2 R2 U R U2;2022-04-08 20:34:02;8.690
867;8.360;;R' U' F' B2 U2 R2 B2 U' R2 U B2 U2 R2 L' D' U F D' R2 F2;2022-04-08 20:34:30;8.360
868;8.080;;B' D' R2 D2 L2 B' F' U2 B' L2 U2 F R2 U' L' U2 B2 U R2 B';2022-04-08 20:34:59;8.080
869;7.650;;U2 B' U2 L2 B2 D2 R2 D B2 U F2 L2 B2 R2 F' L' R2 U2 B' D2 B;2022-04-08 20:35:22;7.650
870;8.570;;R' B L2 F L2 F' L2 R2 F' U2 B' R2 D' B' U' L' R2 U2 F L' B2;2022-04-08 20:35:42;8.570
871;8.250;;B' L2 D2 B2 R2 U2 R2 F' U2 F2 R2 D2 L D2 U R' D' U' F' D' R';2022-04-08 20:36:25;8.250
872;7.750;;B2 F U2 F U2 L2 B U2 L2 D2 F L' U R2 U2 L' F R' D' F2 R2;2022-04-08 20:36:53;7.750
873;6.090;;U' B R2 B' U' L' D' B' R F2 L U2 L' B2 R' U2 R F2 R2 D2 U;2022-04-08 20:37:13;6.090
874;7.650;;U' R2 B D2 F L2 D2 F2 D2 F L2 B2 D F R' D' U2 L U2 B' U';2022-04-08 20:38:00;7.650
875;6.370;;U F R' F2 D L2 D' R' D' F' L2 B' U2 B' R2 B2 L2 D2 B' U2;2022-04-08 20:38:34;6.370
876;7.920;;R2 B F2 R2 B2 U2 R D2 U2 B2 R2 D2 B' R' B L' U' L2 R;2022-04-08 20:39:00;7.920
877;7.620;;U L' D2 U2 L2 R' D2 R2 F2 D2 F2 L D' L2 B L2 B2 L' D R2;2022-04-08 20:39:21;7.620
878;8.110;;L' D B2 U2 F2 R2 U B2 U2 L2 D2 U' R2 L' U2 B2 D L B2 F U';2022-04-08 20:40:06;8.110
879;8.190;;U' D2 L B2 L2 B2 D2 L2 D2 R B2 R2 F U L2 F R B F;2022-04-08 20:42:32;8.190
880;7.980;;U2 L2 B2 F2 R2 U F2 D' R2 D B' U2 R' B F2 R B D R' U2;2022-04-08 20:42:54;7.980
881;9.200;;F2 U2 B2 F2 U B2 R2 D' F2 U2 R2 U' B' D R D2 F2 D' L R2 U';2022-04-08 20:43:18;9.200
882;7.730;;F2 D' B2 U L2 R2 F2 U' L2 F R U2 L' R' F R2 D L' B;2022-04-08 20:43:42;7.730
883;8.160;;B D2 F D2 L2 B D2 B D2 F' R' B' D R' F L U L2 B' U';2022-04-08 20:46:02;8.160
884;7.610;;F' D2 F U2 R2 B D2 F2 D2 F U' B L' R F' D L' B2 D2 B;2022-04-08 20:46:47;7.610
885;8.550;;D2 U2 L2 U2 F2 R' B2 L2 D2 B2 L D' L2 R2 F2 R U B' L;2022-04-08 20:47:57;8.550
886;8.300;;U' R' B' R2 D2 U2 F2 R2 D2 F' D2 R2 L' D2 B R2 B U' F;2022-04-08 20:48:58;8.300
887;7.840;;U L B2 D2 L U2 F2 U2 L2 D2 L2 U' L' R' B' D B U' R2;2022-04-08 20:49:55;7.840
888;7.630;;L' U2 B D' R2 F R2 U' R' U R2 F2 U2 B2 R2 F2 L2 D' F2 B2 R2;2022-04-08 20:50:21;7.630
889;7.950;;D2 R2 U F2 L2 F2 R2 D2 U' L2 B2 U2 R' B2 U' F' D2 L2 F D U;2022-04-08 22:43:35;7.950
890;8.830;;B D' F' L2 D2 R2 D2 F L2 U2 B2 L2 F' L2 U L2 B U' R' F' L;2022-04-08 22:45:40;8.830
891;7.950;;D' B2 U2 F2 D F2 R2 U2 L2 D L' F L2 U L' R D B' D' F';2022-04-09 11:06:05;7.950
892;8.300;;F' L D R D' F2 D R' U' D2 F D2 B' R2 L2 B' R2 L2 D2;2022-04-09 11:06:30;8.300
893;8.630;;D2 R L2 F D' F D2 B' R U2 F2 D2 R2 F2 R2 L' D2 R' B2 U;2022-04-09 12:10:28;8.630
894;9.360;;B' L B' D B2 R' F' D L' B2 R U2 L B2 L F2 R' U2 B2 U';2022-04-09 12:10:51;9.360
895;11.850;;B' L2 D' L F R B D' L2 F2 U R2 B2 U L2 D R2 U' B2 R B;2022-04-09 15:22:38;11.850
896;9.260;;F2 U R' F' D' F2 R L2 D' F2 U' B2 D R2 D2 L2 B2 U' L2 F R';2022-04-09 15:23:02;9.260
897;11.730;;L' B2 L2 U2 B D2 F' U2 L2 F' L2 D2 U' L' B F D F2 R D2 B2;2022-04-09 15:23:23;11.730
898;9.930;;D' B' D U R2 F2 U' B2 L2 D B2 U' R2 F' L2 R U' L2 D' L F;2022-04-09 15:23:48;9.930
899;6.270;;U' F B2 L' B2 F2 R D2 B2 L2 D2 F2 R2 D2 U' F' D' U' B F2 R;2022-04-17 09:00:54;6.270
900;7.870;;U' L2 U2 L2 U B2 F2 U R2 U' B L U' R2 F R' F' D' F2;2022-04-17 09:01:16;7.870
901;6.330;;L2 U L2 B2 U F2 U2 F2 U' L2 B2 F' D2 F' D U' B L' F' L;2022-04-17 09:02:36;6.330
902;6.940;;D F2 U' B2 D2 U' L2 F2 B' R2 U L B2 D' F' R B;2022-04-17 09:03:10;6.940
903;6.820;;F' U R2 F2 D2 U F2 L2 U2 L2 U R D B' D L U' F' L D';2022-04-17 09:03:40;6.820
904;8.260;;D2 U2 F' D2 F U2 F U2 L2 U L2 B R B2 F D' L' U B';2022-04-21 16:47:38;8.260
905;8.670;;D2 F U' F2 L2 D' B2 D L2 B2 F2 D' L D L2 R D' L2 R U';2022-04-21 16:48:03;8.670
906;8.870;;B2 U' L2 F2 R' F2 R' U2 B2 L2 R' B2 L2 F' L2 R2 U B2 F D' R;2022-04-21 16:48:42;8.870
907;8.450;;R' B' U2 F B2 U' L' B' D B2 R2 U R2 U' B2 L2 B2 U';2022-04-21 16:49:04;8.450
908;8.090;;F2 D2 L2 F2 R2 F2 U L2 R2 U2 B2 U' F D2 L' F2 U2 B2 D F2 U;2022-04-21 16:49:38;8.090
909;8.090;;B2 D2 R2 U R' B D' B2 R F U2 R2 B2 R2 D2 F' U2 D2 B U2;2022-04-21 16:50:09;8.090
910;8.180;;D L2 U2 L2 B2 U2 F2 U' R2 D' B' D2 B' R B2 D' R' F' L R';2022-04-21 16:50:29;8.180
911;8.600;;F R D2 L' U2 B2 L' F2 L2 F2 U2 F2 R U' F' U' F D F L;2022-04-21 16:51:33;8.600
912;7.910;;R2 F2 D2 B2 U L2 U' R2 U L2 D R' U2 F D' B' L2 B L2;2022-04-21 16:52:15;7.910
913;7.940;;L2 F2 D L2 D2 U F2 R2 U L2 U' R2 F R' B' U2 B L' D' R F';2022-04-21 16:52:57;7.940
914;7.820;;D B2 F2 D B2 U2 L2 F2 L2 D' B U' F2 D' B R' U2 B';2022-04-21 16:53:40;7.820
915;7.800;;U' B R' U L B' R' B L2 D2 R2 U R2 F2 L2 D F2 L;2022-04-21 16:54:02;7.800
916;7.840;;L U2 R' B' R2 U2 R' U' R' F2 R' U2 F2 L' U2 B2 R2 D';2022-04-21 16:54:24;7.840
917;9.310;;F' R2 F' U2 B' R2 U2 B2 R2 D2 R2 F2 D' R D B F' L' B D R2;2022-04-21 16:55:11;9.310
918;7.530;;D B' R2 F' R2 F R2 F U2 F U R B F L' F2 L' U;2022-04-21 16:55:55;7.530
919;9.120;;U R2 F2 L2 R2 D' U2 L2 F2 U F2 U L D B' U L D2 B R2;2022-04-21 16:56:18;9.120
920;7.950;;U F2 D2 L2 D2 B D2 R2 B D2 F2 U2 L D' F2 D B' F2 L F2;2022-04-21 16:56:40;7.950
921;7.780;;F' R' D2 U2 B2 L2 D2 R' D2 U2 B2 L2 F D B' D2 B' F2 R D';2022-04-21 16:58:03;7.780
922;7.610;;U' B2 U2 B' L2 U2 L2 R2 U2 B R2 F D2 R U R' B D' F2 L';2022-04-21 16:58:31;7.610
923;6.880;;D' B2 L2 B U2 F2 L2 U2 L2 B' U2 B' L D R' F' L2 R2 F' L';2022-04-21 16:58:55;6.880
924;8.170;;B' R' L B' R F2 D R L D2 B2 R U2 F2 D2 R' U2 R2 D2 F D';2022-04-22 15:18:19;8.170
925;8.910;;D' B2 L2 F2 D2 F2 U' F2 U F2 R' D' U2 B2 R B' D2 R B2;2022-04-22 15:18:44;8.910
926;7.350;;B R2 B2 D L2 U F2 D R2 U2 R2 D2 B L R U2 R' D2 F';2022-04-22 15:19:38;7.350
927;7.750;;B2 F2 U2 R2 F2 L2 R' D2 R2 B2 R' F' R U' L R2 F2 R2 D R2;2022-04-22 15:20:00;7.750
928;8.100;;B' U2 L2 R D' B2 F2 L2 B2 F2 D U' F' L U L2 B2 U' L';2022-04-22 15:21:01;8.100
929;8.470;;L2 U L2 D2 L2 F2 D2 U F2 U L2 U L' B F2 R' U' F2 U' R' B;2022-04-22 15:21:43;8.470
930;8.130;;D2 L2 F R2 D2 F U2 B2 F L2 U' L' R' F' R2 U B2 U B D;2022-04-22 15:47:17;8.130
931;8.620;;L D' L U' F2 B R U2 L B' L2 U2 L2 D2 B2 U2 B' R2 F' L2 B';2022-04-22 15:47:41;8.620
932;9.170;;F D U2 L D2 L2 B2 R U2 R2 F2 D2 F' U R2 B R D2 U' B2;2022-04-22 15:48:57;9.170
933;9.720;;R2 B' L2 F2 U2 R2 B2 R D2 R B2 D2 B2 D U2 B' R' B F R;2022-04-22 15:50:35;9.720
934;7.760;;F L F2 L2 U L' B' D2 R' D2 F2 D R2 B2 U B2 U' L2 B2 U L2;2022-04-22 15:51:21;7.760
935;8.690;;F' U' L2 R' B2 L' D2 B2 R' D2 R' U' F D U' B' R' B';2022-04-22 15:51:52;8.690
936;9.520;;U2 F D2 U2 F R2 B2 F R2 B2 D F' L F R2 D F' L2 R2;2022-04-22 22:26:47;9.520
937;8.350;;L2 B2 F2 U2 L D2 L' B2 D2 L' U2 F' U2 R B2 L2 U B' D L;2022-04-22 22:28:21;8.350
938;9.060;;D' B' L U' R F D' L F B2 D2 F2 L F2 B2 L B2 D2 L F2;2022-04-22 22:28:46;9.060
939;8.720;;U2 L D' R' F' B U' L' D F D2 B U2 B L2 U2 B2 R2 U2 B' R2;2022-04-22 22:29:06;8.720
940;8.530;;B D F U2 B2 D2 F U2 R2 F' L2 B R2 U' B U' B2 L D2 B;2022-04-22 22:29:27;8.530
941;9.010;;R D' R2 F2 L2 F2 D2 L2 U B2 L2 U B F' L D2 U F2 L R;2022-04-22 22:29:49;9.010
942;9.540;;L2 U2 L2 D' B2 F2 D R2 F2 D F L B2 L2 F R' F' R2 D2;2022-04-22 22:30:37;9.540
943;8.900;;D2 R2 D2 B2 L B2 D2 L' D2 L' R2 F U2 L' B' R2 B' D' L' U;2022-04-22 22:31:00;8.900
944;9.790;;D2 B2 L B2 R U2 L' R2 U2 R B2 U' R U' F D' B' U L' F' R2;2022-04-22 22:31:26;9.790
945;9.510;;L B U2 F' D2 F' R2 B2 U2 L2 F R2 U B2 F2 R' F2 R' B U';2022-04-22 22:31:48;9.510
946;7.510;;U2 R2 U2 B' U' D' R U' F' U D R2 D' L2 B2 D2 B2 D F2 U;2022-04-22 22:32:08;7.510
947;9.970;;B R U2 F2 U2 L2 R' F2 L' F2 U2 D F2 L B L D' U' R B';2022-04-22 22:32:24;9.970
948;9.800;;F2 U2 L2 F' D2 U2 R2 B L2 U2 R2 L D' B' U F' R' B2 L R' B2;2022-04-22 22:33:22;9.800
949;9.650;;D B U2 B2 U F' L F2 R2 D2 L2 D2 B' U2 B2 L2 U2 B' R B2;2022-04-22 22:33:42;9.650
950;9.540;;R2 D' F U2 F2 U2 B' U2 B' D2 U2 F D2 R' D2 F' L2 R' D' R F2;2022-04-22 22:34:03;9.540
951;9.790;;D' L R2 B2 D2 F' D2 U2 R2 F' R2 D2 B' U2 R' U2 F U2 B' U' L2;2022-04-22 22:34:26;9.790
952;8.010;;L' U2 L2 R D2 L' B2 R' B2 L2 F R B2 D B' L F2 D' L2;2022-04-22 22:35:07;8.010
953;8.640;;B2 L2 R2 D R2 U F2 D2 L2 B2 U' L2 F L' D B' R2 U' L F' D2;2022-04-22 22:35:29;8.640
954;8.510;;U' R2 D R2 B2 U2 F2 D' L2 F2 B' U2 R D' R2 B L D' U2 B';2022-04-22 22:35:49;8.510
955;10.450;;D2 L2 F2 L2 B' D2 L2 F R2 F' R' U' L' F2 L F R F D2;2022-04-22 22:36:08;10.450
956;10.530;;B2 F2 R2 U2 R2 U' R2 U' L2 U2 F R2 B' L B2 R' D' R' F;2022-04-22 22:36:33;10.530
957;9.140;;D' U' B2 D B2 R2 F2 D2 F2 D' U2 L U B F' L2 D' U R' F' U2;2022-04-22 22:37:01;9.140
958;9.930;;B2 F2 U2 L' D2 L2 D2 R' D2 R' F2 L' B' R F D' R B F' R D';2022-04-22 22:37:34;9.930
959;9.210;;U' B' D2 U2 B2 F' R2 D2 L2 R2 F' L2 U R B' U2 L D B R' U2;2022-04-22 22:39:01;9.210
960;7.970;;L2 D' F2 D U2 F2 U' F2 U' R2 L D R B L2 U' L F L;2022-04-22 22:39:41;7.970
961;9.160;;L' D B R2 B U B L2 U2 R' D2 R F2 U2 D2 L' D2 R2 F' U;2022-04-22 22:40:04;9.160
962;7.140;;D' F' L U B' D F U2 B2 R2 L' B2 U2 B2 L B2 R F2 D2 F';2022-04-22 22:40:23;7.140
963;8.760;;D B U B2 L2 U L2 U' L2 R2 F2 R2 L' U' R' U' B2 L2 B' D2;2022-04-22 22:40:42;8.760
964;7.850;;L2 D2 F' R2 D2 F L2 F2 D2 F R2 U2 R F2 U' L U2 R B' L2 F;2022-04-22 22:41:04;7.850
965;7.450;;R U L2 D2 L2 U2 R2 F D2 F2 R2 L' D2 B' F L U2 L;2022-04-22 22:41:40;7.450
966;7.880;;D2 F D2 B2 L2 D2 F' U2 R2 F' U2 F R' D' R2 U' R' F' U2 B D';2022-04-22 22:42:03;7.880
967;7.680;;F R F2 D2 R' F' B' R' D F U2 F2 B2 L2 B2 U2 R2 D2 R2;2022-04-22 22:42:28;7.680
968;7.960;;B D F' U' L2 R2 B2 U F2 U R2 D' R2 U2 R' F' U' L' R' F2 U2;2022-04-22 22:42:49;7.960
969;8.370;;D2 L' F2 L2 R' B2 L F2 U2 B2 R2 U2 F L2 R' D' U' F L2 D R';2022-04-22 22:43:08;8.370
970;6.810;;U2 F2 R U2 F2 R D2 R' U2 B2 L F2 B' R U B D' U2 L' D;2022-04-22 22:43:32;6.810
