No.;Time;Comment;Scramble;Date;P.1
961;2.215;;R U' R' U2 R U' F U F2;2022-11-19 12:11:51;2.215
962;2.830;;R2 U' F' U F' U' R U F2 R';2022-11-19 12:12:00;2.830
963;3.523;;F U' F2 R U R2 U' R' F;2022-11-19 12:12:10;3.523
964;2.201;;F2 R' F U' F' R2 F2 R' U;2022-11-19 12:12:30;2.201
965;2.876;;F R2 U' F' U2 R F R2 U2;2022-11-19 12:12:39;2.876
966;3.328;;U2 F' U R' U2 R2 F U2 R';2022-11-19 12:13:01;3.328
967;2.406;;U' F2 R F' R F U2 R2 F2;2022-11-19 12:13:09;2.406
968;2.291;;R2 U F2 U' R U2 F' R2 F';2022-11-19 12:13:18;2.291
969;2.700;;F' U' R2 U R2 U2 F' U' R';2022-11-19 12:13:30;2.700
970;2.308;;F U' R' U2 R' U R2 F' R;2022-11-19 12:13:58;2.308
971;2.328;;F R2 F' U2 R2 F2 U2 F' R';2022-11-19 12:14:14;2.328
972;2.521;;F2 R F R U' F' U2 F' U';2022-11-19 12:14:23;2.521
973;2.626;;U' F' U R' U F2 U F U;2022-11-19 12:14:31;2.626
974;1.723;;U2 F' R' F2 R U' R' U2 R;2022-11-19 12:14:42;1.723
975;3.223;;F' U R U2 R U R2 U2 R' F2;2022-11-19 12:14:52;3.223
976;2.583;;U' F R U2 F' U' R F' R;2022-11-19 12:15:06;2.583
977;2.776;;F U2 R' U' R U2 R F' U';2022-11-19 12:15:17;2.776
978;3.000;;R F2 U2 F' U' R U F' R2 F';2022-11-19 12:15:28;3.000
979;2.076;;R2 F' U R' U2 F U2 R2 U2;2022-11-19 12:15:38;2.076
980;2.478;;U2 F R2 F' U R2 U R F;2022-11-19 12:15:48;2.478
981;2.745;;U' F R' U' R F U' R F;2022-11-19 12:16:04;2.745
982;2.142;;U2 R F2 R2 U2 R' F U' F2 R';2022-11-19 12:16:13;2.142
983;2.852;;U' R F2 R F' R U2 R F';2022-11-19 12:16:32;2.852
984;2.496;;R F' U2 R2 F R' F2 R U' R';2022-11-19 12:16:42;2.496
985;2.502;;F R U R2 F' R U2 R F2;2022-11-19 12:16:56;2.502
986;3.100;;F2 R' F2 R F' U2 R2 F2 R';2022-11-19 12:21:14;3.100
987;1.891;;R U F R2 F' U R2 U2 F;2022-11-19 12:21:25;1.891
988;1.793;;R2 U' F U F2 R U R2 F;2022-11-19 12:21:37;1.793
989;2.851;;R U' R' U F2 U' F R' F';2022-11-19 12:21:49;2.851
990;2.529;;F' R2 F' R2 F U2 F2 U' R;2022-11-19 12:23:23;2.529
991;2.775;;F2 R2 F2 U' F U R2 F' U';2022-11-19 14:26:22;2.775
992;4.761;;U R F2 U R F' R U2 R2;2022-11-19 14:26:33;4.761
993;2.200;;F2 U2 F U' F2 R2 U' F U';2022-11-19 14:27:15;2.200
994;2.685;;F' U R' F2 R F' R' U' R U2;2022-11-19 14:28:01;2.685
995;2.777;;F' U2 R U' R2 F U2 F' R';2022-11-19 14:28:42;2.777
996;2.576;;F2 R F' R2 U2 F' R' F2 U;2022-11-19 14:29:23;2.576
997;2.915;;U2 F' U F2 U' R2 U' R U2;2022-11-19 14:29:31;2.915
998;2.391;;U2 F2 R U2 F' R' F2 U F';2022-11-19 14:30:12;2.391
999;2.206;;U F R' U2 F R' F2 R' F2 R2;2022-11-19 14:30:20;2.206
1000;2.591;;R U R' F2 U F2 U R F';2022-11-19 14:30:31;2.591
1001;2.462;;R F R2 F2 R2 U2 F' R2 U';2022-11-19 14:30:59;2.462
1002;3.158;;U R2 U' R U F U' F2 R;2022-11-19 14:31:36;3.158
1003;2.806;;U F2 U' F' U R' U R U F2;2022-11-19 14:31:57;2.806
1004;2.629;;U F2 R2 U' R F' U2 F U;2022-11-19 14:32:06;2.629
1005;4.416;;R2 U F U2 F R2 F' U' R2;2022-11-19 14:32:15;4.416
1006;2.381;;U' F2 R2 F' U' F2 R2 U' R' U2;2022-11-19 14:32:50;2.381
1007;3.113;;R U F2 R' U2 R' U2 F2 U';2022-11-19 14:33:44;3.113
1008;2.401;;U' F U F' U2 R F2 R U';2022-11-19 14:33:54;2.401
1009;2.334;;R2 U2 R' F R2 U2 F U' R';2022-11-19 14:34:16;2.334
1010;3.245;;U' F2 R U' F U2 R' U2 F2;2022-11-19 21:17:23;3.245
1011;2.663;;R' U2 F U F' U F2 R' F;2022-11-19 21:17:33;2.663
1012;2.769;;F R' F2 U R2 U F' R U';2022-11-19 21:17:43;2.769
1013;2.791;;U R2 U' F' R' F2 R U2 F2;2022-11-19 21:17:52;2.791
1014;2.900;;R' F U F2 R2 U' F' R' U2;2022-11-19 21:18:02;2.900
1015;2.722;;F' U R' F R' F2 R' U2 F2;2022-11-19 21:18:11;2.722
1016;2.779;;R2 U' F U F U R' U F2;2022-11-19 21:18:24;2.779
1017;3.398;;U F2 U' F R2 U' R F' R2;2022-11-19 21:18:35;3.398
1018;2.540;;U F R' F2 U R F U2 R;2022-11-19 21:18:45;2.540
1019;1.905;;R U R F2 U' F U2 R' U';2022-11-19 21:18:57;1.905
1020;2.837;;F2 U F2 R' F' U R2 U2 R';2022-11-19 21:19:10;2.837
1021;2.894;;R' U2 F' R' U' R F2 U2 F2;2022-11-19 21:19:21;2.894
1022;3.176;;R2 U2 R' F' R2 U2 F2 U' F';2022-11-19 21:19:32;3.176
1023;2.834;;F' R2 U2 R U F' R2 U2 F';2022-11-19 21:19:43;2.834
1024;2.677;;R2 U F2 R' F' R2 F' U2 R' U';2022-11-19 21:19:53;2.677
1025;2.132;;R F2 R' U2 R' F U R F;2022-11-19 21:20:01;2.132
1026;2.772;;U' R U R' F U' F U' R2 U;2022-11-19 21:20:12;2.772
1027;2.301;;R F' R U' F R' U R F' R';2022-11-19 21:20:21;2.301
1028;2.354;;R F R2 U' R2 U' F2 U' R';2022-11-19 21:20:31;2.354
1029;3.628;;U' F2 U2 F2 R' U' R2 U R';2022-11-19 21:20:42;3.628
1030;2.936;;R U' F2 R F' U2 F U R';2022-11-20 20:06:11;2.936
1031;2.482;;F' U' R' F R' F2 R U R';2022-11-20 20:06:19;2.482
1032;2.836;;U2 F' R U' F U2 R' U F2;2022-11-20 20:06:33;2.836
1033;3.446;;U' R U' F R2 U2 R' U2 R U';2022-11-20 20:06:49;3.446
1034;2.742;;F' R' U' R U F' U2 R' U R';2022-11-20 20:15:49;2.742
1035;3.290;;R U R' F2 R' F' R F2 R';2022-11-20 20:16:04;3.290
1036;2.546;;R2 F2 R2 F' U' R2 F U2 F;2022-11-20 20:16:12;2.546
1037;2.558;;R' U' R2 F2 R' U' R U2 R;2022-11-20 20:16:27;2.558
1038;2.671;;F2 U' R' U R2 F2 R' F2 R';2022-11-20 20:16:43;2.671
1039;4.693;;R U F2 R2 U F' R2 U2 R' U';2022-11-20 20:16:54;4.693
1040;3.230;;R' F2 U' R' F U F' R2 U';2022-11-20 20:17:09;3.230
1041;3.053;;F2 R' U R' F' R' F2 U R';2022-11-20 20:17:23;3.053
1042;2.701;;F' U' R F U' F2 R' U' R;2022-11-22 22:43:08;2.701
1043;2.102;;R2 U' F U' R F U' F R';2022-11-22 22:43:29;2.102
1044;2.377;;F' R' U2 F R' F U F' R;2022-11-22 22:43:44;2.377
1045;2.154;;R' F2 R2 F' U F U F2 R2;2022-11-22 22:43:54;2.154
1046;1.309;;R U2 R' U' F2 U R' U2 R;2022-11-22 22:44:09;1.309
1047;2.905;;F' R F U2 R' F R' F U';2022-11-22 22:44:20;2.905
1048;3.656;;U' F R2 F R U F2 R U' R;2022-11-22 22:44:44;3.656
1049;2.721;;U R F' R F' U F' R F' U';2022-11-22 22:44:53;2.721
1050;2.861;;F' U R' U2 F R2 F2 R2 U';2022-11-22 22:45:01;2.861
1051;2.669;;U' R F U R' U F' R F' R2;2022-11-22 22:45:17;2.669
1052;2.790;;F U F' U' F2 U R' F2 R U';2022-11-22 22:45:26;2.790
1053;5.262;;R' F R2 F2 U2 R' F' R2 U2;2022-11-22 22:46:27;5.262
1054;2.887;;R2 U2 R' F' R U2 F R2 U2;2022-11-22 22:46:41;2.887
1055;2.507;;F R U F2 R' U F' U F' U';2022-11-22 22:46:52;2.507
1056;2.727;;R' U' F U' R2 U2 R' U R' U2;2022-11-22 22:47:00;2.727
1057;2.261;;U F' U' F U R U F2 R';2022-11-22 22:47:10;2.261
1058;2.674;;F U' R U' R2 F2 U F2 U2;2022-11-22 22:47:18;2.674
1059;2.051;;F2 R' F R U F R2 U2 F2 R';2022-11-22 22:47:28;2.051
1060;2.588;;U' F' R2 F U2 F R' U2 F;2022-11-22 22:47:42;2.588
1061;2.321;;U R U2 R F U2 R' U R';2022-11-22 22:48:18;2.321
1062;2.567;;U F' U R' U2 F2 U' F R';2022-11-22 22:48:32;2.567
1063;2.727;;U' R U2 R U F2 U F2 U F2;2022-11-22 22:48:46;2.727
1064;1.914;;U F' U R' U2 R F2 R F';2022-11-22 22:49:02;1.914
1065;1.564;;R' F' R' F2 R U R2 U' F';2022-11-22 22:49:09;1.564
1066;1.514;;U R U F2 U R U' F2 U';2022-11-22 22:49:17;1.514
1067;1.697;;U2 F2 R' U F R2 F2 R' F2;2022-11-22 22:49:26;1.697
1068;1.822;;U' F2 R2 U' R' U2 R2 U' R2;2022-11-22 22:49:39;1.822
1069;1.745;;R F2 R' U2 F2 R' F R' U';2022-11-22 22:49:46;1.745
1070;2.437;;U2 R' F R2 U' F2 U' R2 F' R';2022-11-22 22:49:54;2.437
1071;1.735;;R U F' R2 U F2 U2 R' U';2022-11-22 22:50:20;1.735
1072;2.009;;U R2 F R2 F' R U' F2 R U';2022-11-22 22:50:30;2.009
1073;1.882;;R U' R2 F2 R' U' R2 U' F;2022-11-22 22:50:37;1.882
1074;2.856;;R2 U' R F' U2 F' U2 F2 R';2022-11-22 22:50:48;2.856
1075;2.526;;U' F U' R' U2 R U' F R;2022-11-23 12:29:50;2.526
1076;3.767;;U' R2 F U2 R' U' R' F R;2022-11-23 12:29:59;3.767
1077;2.578;;R2 U2 R' F' R2 F U F2 U;2022-11-23 12:30:10;2.578
1078;2.500;;U F R' F' U F2 R' F R' F';2022-11-23 12:30:20;2.500
1079;2.383;;U' F' U' R2 U' R' F2 U' F2;2022-11-23 12:30:29;2.383
1080;2.848;;F R U' R F2 R' U2 F U2;2022-11-23 12:30:43;2.848
1081;2.293;;R U2 R' F2 R2 F2 U2 F' R';2022-11-23 12:30:54;2.293
1082;3.062;;R F U R2 F U' R U F';2022-11-23 12:31:01;3.062
1083;2.531;;F R2 F' U2 F' U' F2 U2 F';2022-11-23 12:31:10;2.531
1084;3.196;;F2 U' F R2 U2 F U' F2 U2;2022-11-23 12:31:19;3.196
1085;1.877;;R' F' U' F' U2 R U2 R U' F';2022-11-23 12:31:29;1.877
1086;2.956;;F' U R' F' U' F2 R F' R F';2022-11-23 12:31:36;2.956
1087;3.424;;F R' F U' F U F' U' R';2022-11-23 12:31:48;3.424
1088;2.826;;F2 U2 R U' F R U2 R' F';2022-11-23 12:31:59;2.826
1089;1.958;;U2 F' R' F2 R F' U R' U2;2022-11-23 12:32:08;1.958
1090;2.991;;R2 F' U2 F' U2 F R' U F2;2022-11-23 12:32:15;2.991
1091;4.870;;R F' U2 F' R2 F R2 U2 R2;2022-11-23 12:32:28;4.870
1092;2.282;;F2 U' F R U2 F2 U' R2 U2;2022-11-23 12:32:41;2.282
1093;2.242;;F' R2 F' U' R F2 R U' F' R';2022-11-23 12:32:50;2.242
1094;2.899;;F2 R' U R' U F U2 F2 U';2022-11-23 12:32:56;2.899
1095;3.288;;U' R' U' R2 F2 U2 F2 U' R';2022-11-23 12:33:07;3.288
1096;2.700;;F' R U F R2 U2 F' U R';2022-11-23 12:33:16;2.700
1097;1.778;;R' U2 F' R F' U' R2 F' U';2022-11-23 12:33:31;1.778
1098;2.829;;R F2 U' R F2 R2 F' R' U;2022-11-23 12:33:39;2.829
1099;2.819;;R2 U' F2 R F' U' F R' U R';2022-11-23 12:33:48;2.819
1100;2.205;;U F R' U F2 R' F' R2 U';2022-11-23 12:34:32;2.205
1101;1.528;;R2 U R' U2 F' U F' U' F2;2022-11-23 12:35:02;1.528
1102;3.307;;F U F2 R2 U R F R2 F;2022-11-23 12:35:14;3.307
1103;2.829;;F2 U' F' R U' F2 U F' R';2022-11-23 12:35:21;2.829
1104;1.807;;R U' F2 R2 F2 R F' R' F';2022-11-23 12:35:29;1.807
1105;2.817;;U' R2 F' R2 F' R U2 R' U;2022-11-23 12:35:41;2.817
1106;2.005;;U R U R2 F' U R2 U' R' U';2022-11-23 12:35:54;2.005
1107;3.126;;U2 R2 F2 R U R2 U' R2 F';2022-11-23 12:36:01;3.126
1108;1.850;;F U' F U F2 U R U' R2;2022-11-23 12:36:10;1.850
1109;2.670;;F' U2 R2 U' F2 U' R U2 R';2022-11-23 12:36:22;2.670
1110;1.523;;R U2 R F2 R U2 R U R2;2022-11-23 12:36:33;1.523
1111;2.161;;F' R U R U2 R F' R' F';2022-11-23 12:36:39;2.161
1112;2.909;;F' U R' U' R F' R F R2;2022-11-23 12:36:49;2.909
1113;2.174;;F U' F2 R2 U' R F2 U' R F';2022-11-23 12:37:18;2.174
1114;4.297;;F R2 F2 U' R2 U F' U2 R;2022-11-23 12:37:28;4.297
1115;2.038;;R U R2 U R' U R F2 R';2022-11-23 12:37:37;2.038
1116;2.372;;R F U2 F R U' F R' U';2022-11-23 12:37:44;2.372
1117;1.364;;F U' F' R2 F2 R' U' R F' U';2022-11-23 12:38:04;1.364
1118;2.302;;U' R U' F' R2 U F R' U';2022-11-23 12:38:18;2.302
1119;2.015;;U' R U2 F2 R U' F R2 U;2022-11-23 12:39:08;2.015
1120;2.885;;F2 R F' R F' U2 F2 U' R;2022-11-23 12:39:18;2.885
1121;2.438;;R U R' U' R2 U F' R2 F';2022-11-23 12:39:30;2.438
1122;2.215;;F' U' F2 R U R2 F2 U2 F2;2022-11-23 12:39:41;2.215
1123;1.923;;U2 F' R2 F' U F2 U2 R' F2;2022-11-23 12:39:49;1.923
1124;2.264;;U2 R' F R' F R U' R' U;2022-11-23 12:39:58;2.264
1125;1.595;;R' F' U F' R' F2 R2 U' F2;2022-11-23 12:40:07;1.595
1126;1.810;;U2 R2 U' F U' R F2 U' R';2022-11-23 12:40:14;1.810
1127;2.661;;F U' R2 U' F2 R U' F' U;2022-11-23 12:40:26;2.661
1128;2.805;;U2 R2 F' R F2 U2 F' R2 U2;2022-11-23 12:40:37;2.805
1129;1.999;;R2 U' R2 F U R' U' R' U2;2022-11-23 12:40:46;1.999
1130;2.566;;R F' U F U2 F U R U';2022-11-23 12:40:53;2.566
1131;2.595;;R2 U R' F2 R' U2 R2 F' U2;2022-11-23 13:00:45;2.595
1132;3.070;;R U2 F2 U F2 U' R' U F';2022-11-23 13:00:59;3.070
1133;2.882;;R' U' F R' F' R2 F R' U';2022-11-23 13:01:08;2.882
1134;3.108;;U R F' U F' R F R2 U' R';2022-11-23 13:01:31;3.108
1135;2.628;;R2 U F R2 U2 R2 U2 F' R';2022-11-23 13:01:48;2.628
1136;3.359;;R U2 F2 U' R2 U R2 F' R2 U';2022-11-23 13:02:02;3.359
1137;2.571;;R2 F R F U F' U2 F U';2022-11-23 13:02:27;2.571
1138;3.100;;R' U' F2 R U2 R U' F2 R';2022-11-23 13:02:37;3.100
1139;1.532;;U F R2 F' U2 F' U F' R';2022-11-23 13:02:47;1.532
1140;1.983;;R U' F2 U' R U2 F U2 F2;2022-11-23 13:02:55;1.983
1141;2.783;;U2 F2 U' R F' U' R F2 R';2022-11-23 13:03:08;2.783
1142;2.411;;F' R' F U' R2 F U' F' U2;2022-11-23 13:03:22;2.411
1143;2.773;;R F R' F2 R' F U' R F';2022-11-23 13:03:30;2.773
1144;2.189;;U' R U R F2 R U' F' R;2022-11-23 13:03:38;2.189
1145;2.124;;F U2 F2 U' F U2 R' F2 R;2022-11-23 13:03:48;2.124
1146;2.837;;U' F R' U' F2 U' R2 F R';2022-11-23 13:03:59;2.837
1147;0.578;;F U2 R F' U' R2 F' R2 U';2022-11-23 13:04:09;0.578
1148;2.651;;F' U' R' U2 F' U2 F' U R' F2;2022-11-23 13:04:45;2.651
1149;2.089;;U R2 U' F' R2 U2 R' F2 U';2022-11-23 13:05:02;2.089
1150;2.499;;F' U2 F' R' U R F2 U F;2022-11-23 13:05:09;2.499
1151;2.351;;F U' F2 R2 U' F R' U2 R;2022-11-23 13:06:06;2.351
1152;1.680;;R U R' F U' R U2 R' F2;2022-11-25 09:37:25;1.680
1153;2.575;;F U' R2 U' F2 U F R' U';2022-11-25 09:37:32;2.575
1154;2.731;;U2 R' F R' F2 U2 R' U' F R2;2022-11-25 09:37:45;2.731
1155;3.763;;R' F' U2 F2 R' F2 R' F2 R;2022-11-25 09:37:56;3.763
1156;2.390;;R U2 R F2 R' U R U2 F';2022-11-25 09:38:07;2.390
1157;2.363;;R' U F2 R' F U' R2 U' F2;2022-11-25 10:15:14;2.363
1158;1.670;;R' U' R2 F R' U R' F' R2;2022-11-25 10:15:22;1.670
1159;1.828;;F2 U2 F2 U' F U' F2 U2 F2;2022-11-25 10:15:33;1.828
1160;2.844;;U2 F U' F' U2 R2 U' F2 U';2022-11-25 10:15:42;2.844
1161;3.508;;U R U' F' U R2 U R F;2022-11-25 10:15:52;3.508
1162;2.816;;R2 U' R2 F R U F U2 R;2022-11-25 10:16:10;2.816
1163;3.185;;R F2 U' F' R2 F2 R' U R2;2022-11-25 10:16:24;3.185
1164;2.241;;R2 U' F' U2 F2 R2 U' F' U';2022-11-25 10:16:36;2.241
1165;3.141;;U' F U' R2 U' F R2 F' R2;2022-11-25 10:16:47;3.141
1166;3.309;;F U' R' U R2 F R' U2 R' U';2022-11-25 10:17:00;3.309
1167;2.873;;U2 F2 U F' R2 U' F' U' R';2022-11-25 10:17:12;2.873
1168;2.764;;F' U F' U2 F2 U' F' R2 U R2;2022-11-25 10:17:21;2.764
1169;2.206;;U R' F U R' U' R' F2 R';2022-11-26 20:44:33;2.206
1170;2.390;;F U' R2 F2 U F R' F R2 U';2022-11-26 20:44:43;2.390
1171;2.738;;U' F R2 U2 F' R' F' U F';2022-11-26 20:44:54;2.738
1172;3.134;;R' U R2 U2 F2 U' R2 U' R';2022-11-26 20:45:05;3.134
1173;3.288;;R2 F' U' R' F2 U R F2 R;2022-11-27 10:18:05;3.288
1174;2.980;;F R F' U' R2 F U' F' R';2022-11-27 10:19:26;2.980
1175;2.216;;F R2 F' U R F R' F2 R U2;2022-11-27 10:19:36;2.216
1176;2.741;;U' R2 U' R' F2 R F2 R' U2;2022-11-27 10:19:44;2.741
1177;2.446;;R' U F U' F' R2 F' R2 U;2022-11-27 10:19:58;2.446
1178;4.622;;R U2 R' U R U F R2 F;2022-11-27 10:20:08;4.622
1179;3.060;;U R2 F2 R U R' U2 R F';2022-11-27 10:20:22;3.060
1180;3.111;;U' F' U2 R2 F' R' F2 R F2;2022-11-27 10:21:12;3.111
1181;3.026;;F2 U2 F R2 F' R F2 R' U';2022-11-27 10:21:31;3.026
1182;2.555;;R2 F R F' U R' U' F U;2022-11-27 10:21:52;2.555
1183;2.548;;U' R U' R2 F R F U' F;2022-11-27 10:22:21;2.548
1184;2.937;;R' F2 R' U R2 U R U2 F';2022-11-27 10:22:28;2.937
1185;1.946;;U' F U F' U R' U' F2 R';2022-11-27 10:22:36;1.946
1186;2.365;;U2 F U' R' U R2 F R' F2 R';2022-11-27 10:22:45;2.365
1187;2.613;;F2 R F' R2 F2 R' F U2 R;2022-11-27 10:22:55;2.613
1188;2.422;;U' F U2 F' R U2 F' U2 F U2;2022-11-27 10:23:02;2.422
1189;3.184;;R2 F2 R' F U2 R U2 R F' R';2022-11-27 10:23:15;3.184
1190;2.635;;R' F2 R2 U' F' U R' U' R2;2022-11-27 10:23:25;2.635
1191;2.328;;R2 U F2 U' R U2 R' U' F;2022-11-27 10:23:49;2.328
1192;3.573;;F2 R' U2 R U' F U' R2 U';2022-11-27 10:24:06;3.573
1193;3.474;;R2 F2 U F' R U2 F' R2 F;2022-11-27 10:24:20;3.474
1194;2.993;;U2 R F U' F R2 F2 U2 R';2022-11-27 10:24:31;2.993
1195;3.392;;F' U' F R F' R' U' F R;2022-11-27 10:24:39;3.392
1196;3.013;;R2 U' R' F2 U2 F' U' F U';2022-11-27 10:24:49;3.013
1197;2.290;;U' R U F R2 F2 U2 R' U2;2022-11-27 10:24:56;2.290
1198;2.408;;F2 R' U' R' F R' U' F U;2022-11-27 10:25:11;2.408
1199;1.902;;U2 F' U R2 F' R F2 R' U2 R2;2022-11-27 10:25:19;1.902
1200;3.046;;R U' F2 R U' R U' F' U';2022-11-27 10:25:26;3.046
1201;3.067;;U2 R2 F2 U' F U2 R' U' F;2022-11-27 10:25:50;3.067
1202;2.139;;F2 U' R F' U' R2 F2 R' U2;2022-11-27 10:26:07;2.139
1203;3.958;;F2 R U' R F' R F' U F';2022-11-27 10:26:17;3.958
1204;2.099;;U2 F2 U2 F' R' U F' R' F';2022-11-27 15:57:10;2.099
1205;1.469;;U2 F R2 F R U R' U F';2022-11-27 15:57:34;1.469
1206;2.389;;F2 R' F2 R F R2 F' U R2;2022-11-27 15:58:37;2.389
1207;3.583;;R2 F' R2 F2 U2 R' F2 U' R2;2022-11-27 15:58:46;3.583
1208;2.964;;R2 U' R2 F2 R F2 R' U F2;2022-11-27 21:11:44;2.964
1209;2.500;;F2 R F U' F2 R F' U' F2;2022-11-27 21:12:03;2.500
1210;2.387;;F' R' U R2 F2 U' F U' F2;2022-11-27 21:12:11;2.387
1211;2.419;;R' U F2 U2 R U' R' U R2 F';2022-11-27 21:12:34;2.419
1212;2.455;;R2 F2 U F U' F2 R F2 R2;2022-11-27 21:12:43;2.455
1213;2.415;;R2 U F' U R' U R' U2 R U';2022-11-27 21:12:58;2.415
1214;2.449;;R2 U' F U' F2 R U R2 F';2022-11-27 21:13:08;2.449
1215;3.143;;F R2 F' U2 R F R2 U2 F';2022-11-27 21:13:17;3.143
1216;2.785;;F' R2 U2 F R F2 U2 R' U';2022-11-27 21:13:34;2.785
1217;2.880;;F' U F' R' U' F U R2 F2;2022-11-27 21:13:43;2.880
1218;2.166;;F2 U R' F R' F2 R' F2 R;2022-11-27 21:13:54;2.166
1219;2.541;;R2 F' U2 R U' R2 F2 R' F2;2022-11-27 21:14:13;2.541
1220;2.025;;R F R F' U F' U' F U;2022-11-28 17:08:02;2.025
1221;2.097;;F2 U R' F' R' U F2 U' F';2022-11-28 17:08:16;2.097
1222;2.353;;R' U2 R F' U2 F U2 R U';2022-11-28 17:08:26;2.353
1223;1.613;;U2 F R' F U' F2 R U R';2022-11-28 17:08:36;1.613
1224;2.963;;F' U' R2 U' F R' U R' U2;2022-11-29 17:37:10;2.963
1225;1.214;;U2 F' R U R' F U' R' F2;2022-11-29 17:37:22;1.214
1226;2.291;;R2 U R2 U' F' R U2 F U2;2022-11-29 17:37:33;2.291
1227;3.054;;F' R F2 U' F2 U' R F R' U2;2022-11-29 17:37:53;3.054
1228;2.952;;F' U F' U' F R F' R U' F';2022-11-29 17:38:02;2.952
1229;2.686;;U' R2 F' R U2 F' U F2 R;2022-11-29 17:39:09;2.686
1230;2.104;;U R F' U2 R F U R U2;2022-11-29 17:39:17;2.104
1231;2.896;;R2 U R U2 F' U F2 U2 F';2022-11-29 17:39:29;2.896
1232;2.081;;U2 R F' R2 U R U' R F2;2022-11-29 17:39:39;2.081
1233;3.002;;F' U F' U' R F2 R F2 U' F';2022-11-29 17:39:47;3.002
1234;2.265;;F U F' R2 F R2 F' U2 F';2022-11-29 17:39:57;2.265
1235;1.864;;F2 U' F R2 U F' U R' U;2022-11-29 17:40:05;1.864
1236;2.772;;R2 F U F U F R2 U2 F2;2022-11-29 17:40:13;2.772
1237;2.618;;F' U2 F' U2 F' R' F' R2 F';2022-11-29 17:40:29;2.618
1238;2.747;;R2 F' R F U2 F2 R2 U' F' U2;2022-11-29 17:40:37;2.747
1239;2.550;;R' U' F' R U2 F2 R' F U';2022-11-29 17:40:47;2.550
1240;3.518;;R F U' R2 U' R' F2 R2 U';2022-11-29 17:40:57;3.518
1241;2.956;;R2 F U2 F R2 F U' R2 F';2022-11-29 17:41:06;2.956
1242;5.345;;R2 F R' F U2 R2 F U' R';2022-11-29 17:41:16;5.345
1243;1.763;;U' F' U2 F U' R F' U' F U';2022-11-29 17:42:31;1.763
1244;2.380;;F R U2 R2 F2 R' U F' U2;2022-11-29 17:42:39;2.380
1245;3.343;;R F' R2 F' U' F U2 R' F' U2;2022-11-29 17:42:49;3.343
1246;2.296;;R2 U2 F U' F2 R U2 F' R';2022-11-29 17:43:03;2.296
1247;3.781;;R' U2 R U' F R' F' R' U2;2022-11-29 17:43:15;3.781
1248;2.121;;F U' R2 F U F R U2 R';2022-11-29 17:44:03;2.121
1249;2.862;;F2 R F U F2 U2 R U' R2;2022-11-30 18:27:29;2.862
1250;2.387;;R' U2 R F2 U' F' U' R U;2022-11-30 18:27:37;2.387
1251;1.936;;F' R U' F' U R U' F R';2022-11-30 18:27:46;1.936
1252;2.031;;R F' U R2 F2 U R U' R';2022-11-30 18:27:54;2.031
1253;2.286;;F2 R U' F2 R2 U R' U2 F;2022-11-30 18:28:00;2.286
1254;2.117;;U' R2 U' R F' R2 U' F U';2022-11-30 18:28:09;2.117
1255;2.104;;R F2 U2 R U' R F U F2;2022-11-30 18:28:20;2.104
1256;3.044;;F' R2 U F' R' F2 R2 F' R2;2022-11-30 18:28:29;3.044
1257;3.099;;R2 U2 F R2 F2 U' R' U' R';2022-11-30 18:29:01;3.099
1258;5.778;;U2 R' U' R2 F U' R2 U2 F;2022-11-30 18:29:12;5.778
1259;2.490;;R F' U2 R2 F' U R2 U F';2022-11-30 18:29:24;2.490
1260;3.134;;R2 U F2 R2 U F R2 U' R;2022-11-30 18:29:37;3.134
1261;3.020;;R2 F2 U R' F' U R' F' U';2022-11-30 18:29:55;3.020
1262;2.677;;R U' R F' U F2 R U' F';2022-11-30 18:30:08;2.677
1263;2.207;;U R U' R2 U' F' U2 F' U';2022-11-30 18:30:16;2.207
1264;3.041;;R' F2 U R F U2 F2 R' U2;2022-11-30 18:30:27;3.041
1265;2.586;;R' U' F' U' F2 R U' R2 U';2022-11-30 18:30:43;2.586
1266;3.126;;R U R2 U F' R U F' R';2022-11-30 18:30:58;3.126
1267;6.216;;F R' U' F U' F' R U' F';2022-11-30 18:31:09;6.216
1268;3.341;;R F' R2 F2 U R' F' U2 F2;2022-11-30 18:32:34;3.341
1269;2.706;;F2 R' U F2 U2 R' U' F' R2;2022-11-30 18:33:25;2.706
1270;2.472;;R2 F2 U2 R' U R U F' U';2022-11-30 18:33:37;2.472
1271;4.688;;U2 F2 R F U' R F2 U2 R U';2022-11-30 18:33:49;4.688
1272;2.342;;F R F' R U' F' R2 F2 U';2022-11-30 18:33:58;2.342
1273;2.520;;R' U2 F U' R U2 R' F' U';2022-11-30 18:34:06;2.520
1274;3.484;;R2 U' F U R' F U R' U';2022-11-30 18:34:15;3.484
1275;2.685;;F2 R U F' R' F' U2 R F';2022-11-30 18:34:23;2.685
1276;3.278;;F' R2 U R2 F' R' U2 R2 F;2022-11-30 18:34:33;3.278
1277;0.833;;U F U R F' U2 F' U' F';2022-11-30 18:34:46;0.833
1278;2.468;;U2 F' R' U2 F U F' U' R2;2022-11-30 18:34:57;2.468
1279;2.401;;F U' R' U F2 U F U R';2022-11-30 18:35:08;2.401
1280;1.905;;R2 F U' F2 U' F R' F' U;2022-11-30 18:35:16;1.905
1281;1.454;;U' R U F2 R' U2 R F' U';2022-11-30 18:35:22;1.454
1282;2.127;;R F' U R F' U2 R F R2;2022-11-30 18:35:57;2.127
