No.;Time;Comment;Scramble;Date;P.1
296;1:55.34;;" +- -+ -- +- -+ U'
 ++ +- -- +- -+ U
 -+ -+ ++ ++ -- U'
 ++ ++ -- -- -+ U
 -- ++ -+ ++ ++ U
 -+ +- -+ -+ -- U'
 -+ ++ ++ -+ -- U
";2023-02-10 10:44:42;1:55.34
297;1:46.40;;" ++ -- +- +- -+ U
 -- +- -- ++ ++ U'
 ++ -- -+ -+ +- U
 -+ ++ ++ -+ -- U'
 ++ ++ -+ ++ -+ U
 -+ -- ++ -+ ++ U
 ++ +- +- +- ++ U'
";2023-02-10 10:47:25;1:46.40
298;1:33.13;;" ++ ++ ++ -- -- U'
 ++ +- ++ -+ -- U
 +- ++ -+ ++ -+ U
 ++ +- +- ++ +- U'
 -- +- -- -- +- U'
 -+ -- ++ -+ ++ U'
 +- -- -- +- -+ U
";2023-02-10 10:49:50;1:33.13
299;1:51.07;;" +- -- ++ ++ -- U
 -+ -- -- +- ++ U
 -- +- -- -- -+ U
 +- -- -+ -- -+ U'
 -+ ++ ++ -- -- U
 +- -+ ++ -+ +- U'
 -- -+ ++ ++ -+ U
";2023-02-10 10:52:05;1:51.07
300;1:41.23;;" -+ ++ +- ++ ++ U'
 -- -+ +- -- ++ U
 +- -- -+ ++ ++ U
 ++ +- -+ -- -- U'
 -- +- ++ -+ -- U
 +- +- ++ +- -- U
 -+ ++ ++ -+ -+ U'
";2023-02-10 10:55:22;1:41.23
301;1:29.53;;" -- -+ -- -- -+ U
 ++ -- ++ ++ -+ U
 -- +- -- -- ++ U
 +- -- -+ ++ -- U
 +- -- ++ +- +- U'
 ++ -- ++ +- -- U'
 -+ +- -- -- -- U'
";2023-02-10 10:58:42;1:29.53
302;1:45.40;;" ++ -+ -+ -+ -+ U'
 -+ -+ -+ -- -+ U'
 -- +- -- ++ -- U'
 -- -+ ++ -+ +- U'
 ++ -+ ++ -+ +- U
 +- ++ +- ++ -+ U
 -- +- ++ -+ -- U
";2023-02-10 11:01:52;1:45.40
303;1:37.15;;" -- -+ ++ -+ +- U'
 -- +- -- ++ +- U
 ++ ++ +- ++ -- U
 ++ ++ ++ -- -- U
 +- +- -- -- -+ U
 +- +- -- +- ++ U
 ++ ++ -+ -- +- U
";2023-02-10 11:05:59;1:37.15
304;1:55.36;;" -+ ++ +- -+ -+ U'
 -- ++ +- ++ ++ U'
 -+ -+ -- -- +- U
 -- ++ -- -- ++ U
 -+ ++ -- +- ++ U
 ++ -+ -- -- ++ U
 -+ -+ ++ -+ -+ U
";2023-02-10 11:10:01;1:55.36
305;1:52.78;;" ++ ++ -- +- ++ U'
 ++ -- -- -+ ++ U'
 -- ++ -+ -+ -- U
 -- +- -- ++ +- U'
 ++ +- +- ++ +- U
 -- -+ -- -- -+ U'
 -- -- -- ++ ++ U'
";2023-02-10 11:13:05;1:52.78
306;1:38.91;;" -- ++ ++ -+ -- U
 +- +- +- +- ++ U'
 -+ -+ +- ++ ++ U'
 ++ ++ +- ++ +- U'
 -+ -- +- -+ -+ U'
 -+ +- ++ +- -+ U'
 -+ -- ++ +- +- U
";2023-02-10 11:15:37;1:38.91
307;1:51.60;;" +- -- -- +- -+ U
 -+ +- +- +- +- U
 -- -- +- -+ +- U'
 ++ -+ +- ++ ++ U
 -- +- +- -- -+ U
 ++ +- -+ ++ ++ U'
 ++ ++ -+ -- ++ U
";2023-02-10 13:19:41;1:51.60
308;1:39.51;;" -+ -- +- +- ++ U'
 +- ++ +- ++ ++ U
 ++ -- ++ -- ++ U
 -+ -+ -+ +- ++ U'
 ++ -- -+ +- +- U'
 ++ -- +- +- -+ U
 +- ++ ++ -+ ++ U'
";2023-02-10 13:22:24;1:39.51
309;1:35.69;;" -- ++ +- +- +- U
 ++ -- -- +- -+ U'
 -+ +- -- +- ++ U
 ++ -+ -+ -+ -+ U'
 +- +- +- -+ +- U
 -+ -+ +- -+ +- U
 ++ -+ -- -- +- U'
";2023-02-10 13:24:48;1:35.69
310;1:51.00;;" -- -+ -- ++ -+ U
 ++ +- -- -+ +- U'
 ++ -+ +- ++ -+ U
 -- -- +- ++ -- U
 -+ +- -- -+ -+ U
 ++ -+ -+ -+ +- U
 -+ +- -- -+ ++ U
";2023-02-10 13:27:10;1:51.00
311;1:36.11;;" ++ -- +- -- ++ U'
 -+ -+ +- ++ -- U'
 -- -- -+ -+ +- U'
 -+ -+ +- +- -- U'
 -- -- +- ++ -+ U'
 +- +- +- -+ -+ U'
 -+ ++ ++ +- -- U
";2023-02-10 13:29:41;1:36.11
312;1:34.62;;" ++ -+ +- -- +- U
 -- -- -- -+ -+ U
 +- +- ++ +- -+ U
 ++ +- ++ -+ +- U
 +- -+ -- -+ -- U'
 ++ -- -- -+ +- U'
 -+ +- ++ ++ +- U
";2023-02-10 13:34:47;1:34.62
313;1:28.97;;" ++ +- -- +- -+ U'
 ++ -- +- +- -- U'
 -+ -- +- ++ ++ U'
 ++ -- ++ ++ -- U'
 +- +- +- -- ++ U'
 ++ -+ ++ -+ -- U'
 +- +- ++ -+ -- U
";2023-02-10 13:37:11;1:28.97
314;1:33.61;;" -+ -+ -+ ++ ++ U'
 -- +- -+ +- +- U
 ++ -- -+ -- +- U
 ++ -- ++ -+ -- U
 +- +- +- ++ -+ U
 -- +- ++ -+ -- U
 ++ ++ ++ -- ++ U
";2023-02-10 13:39:32;1:33.61
315;1:36.52;;" -- -+ ++ -- -+ U
 -- ++ -+ -+ +- U
 -+ ++ ++ ++ ++ U'
 -+ ++ -- -- ++ U'
 +- +- -+ +- ++ U
 -- -+ -- ++ ++ U'
 -- -+ -- +- ++ U'
";2023-02-10 13:42:09;1:36.52
316;1:48.57;;" -+ ++ -- -- +- U'
 ++ ++ +- ++ -+ U
 -- -+ -+ -+ -- U
 +- -- -+ +- +- U
 +- -- ++ +- -- U
 ++ -- ++ -+ -- U'
 -+ ++ -+ +- ++ U'
";2023-02-10 13:44:59;1:48.57
317;1:41.02;;" +- +- -- +- ++ U'
 ++ +- -- ++ -- U
 -- +- +- -+ -+ U'
 -- -+ -- -+ -+ U
 -+ ++ -+ +- ++ U'
 +- -+ ++ +- -+ U
 ++ ++ -+ -+ +- U
";2023-02-10 13:50:38;1:41.02
318;1:22.93;;" -+ ++ +- -+ +- U
 -- -+ -- ++ -- U
 +- -- +- -+ -- U
 +- -- ++ -- +- U
 +- ++ -- -+ ++ U
 -- -+ -+ +- -- U'
 +- -- +- -- -- U
";2023-02-10 13:53:23;1:22.93
319;1:29.98;;" -- +- -+ -- -+ U'
 +- -- ++ +- ++ U'
 -+ -+ ++ -- +- U'
 ++ ++ +- ++ -- U
 ++ +- ++ -+ -+ U'
 +- +- +- -- -- U
 ++ +- -+ ++ -- U'
";2023-02-10 13:57:00;1:29.98
320;1:52.09;;" ++ +- -+ -+ -+ U
 -+ -+ +- ++ +- U'
 +- -- +- -+ ++ U'
 ++ ++ +- -+ ++ U'
 +- -- ++ +- +- U
 -+ +- -+ -- -- U'
 ++ -- ++ +- -- U'
";2023-02-10 13:59:41;1:52.09
321;1:35.39;;" +- -- -- -- +- U'
 ++ -+ -+ -- ++ U'
 -- -- -+ -- -+ U'
 -- -- ++ -- +- U
 -- ++ -- ++ +- U
 +- +- -- -+ -- U
 -+ -- +- -- -+ U
";2023-02-10 14:02:26;1:35.39
322;1:35.58;;" +- ++ ++ -- -- U
 -+ ++ -- +- +- U
 ++ ++ +- -- -- U'
 -- +- ++ -- +- U
 -- +- -+ +- -+ U'
 -+ -+ ++ +- -+ U'
 +- -- -- +- -- U'
";2023-02-10 14:05:18;1:35.58
323;1:37.69;;" ++ +- +- -- -- U
 -- -- -- +- +- U
 +- -+ -- +- +- U'
 ++ -+ -+ -- ++ U'
 -- +- -- -- -+ U
 -+ +- +- ++ ++ U
 ++ -+ +- ++ -+ U
";2023-02-10 14:08:06;1:37.69
324;1:44.04;;" +- ++ +- -- -+ U'
 +- +- +- -+ -+ U'
 ++ ++ -- -- -- U'
 ++ -+ -- -- -- U'
 -+ ++ -- -+ +- U
 ++ -- +- ++ -- U
 -- -- -+ -+ -+ U
";2023-02-10 14:10:47;1:44.04
325;1:53.85;;" -+ -+ -+ +- +- U'
 ++ -- -+ -- -- U
 ++ +- ++ ++ ++ U'
 -- ++ ++ -+ +- U
 ++ ++ -- -+ +- U'
 -- ++ -+ ++ ++ U
 -+ +- -- ++ +- U
";2023-02-10 17:42:42;1:53.85
326;1:39.26;;" ++ +- -+ -+ +- U'
 +- +- +- -- -+ U
 -+ -+ -+ -+ +- U
 -+ -- -+ -- +- U
 ++ -+ -+ +- ++ U
 ++ -+ -+ ++ +- U
 -- +- ++ -+ -- U'
";2023-02-10 17:45:30;1:39.26
327;1:44.71;;" -- -- -+ -+ ++ U
 +- -- +- ++ +- U
 -- -+ -- ++ +- U
 ++ ++ -- ++ ++ U'
 +- -+ ++ ++ -- U'
 +- ++ ++ -+ ++ U'
 -- ++ ++ -- +- U'
";2023-02-11 14:15:16;1:44.71
328;1:34.73;;" -+ -+ -- -- +- U
 ++ ++ -+ -+ ++ U
 -+ -+ ++ -- +- U
 -+ +- -- -- -+ U
 +- -- ++ -- ++ U
 ++ ++ -- -+ +- U'
 -+ +- ++ -- ++ U
";2023-02-11 14:18:22;1:34.73
329;1:35.34;;" -+ -+ +- ++ ++ U
 ++ +- ++ +- +- U'
 +- ++ -+ -+ ++ U
 +- -+ ++ -+ ++ U'
 ++ +- +- -+ -- U'
 +- +- -+ ++ -+ U
 ++ +- +- +- -+ U
";2023-02-11 14:24:09;1:35.34
330;1:30.69;;" +- -- -- -+ -+ U'
 -+ -+ -+ ++ ++ U'
 -- +- -- -- -+ U
 -+ -- -+ -+ ++ U
 ++ -+ ++ -+ +- U
 ++ -+ +- -+ -- U'
 -+ ++ +- +- -+ U'
";2023-02-11 14:26:54;1:30.69
331;1:53.26;;" +- -+ ++ -- ++ U'
 ++ -+ ++ -- -- U
 ++ -+ -- -- -+ U
 +- +- -+ -+ -+ U'
 -+ +- -- -- ++ U'
 +- -- -- ++ +- U'
 ++ ++ -+ -- -- U'
";2023-02-11 14:30:00;1:53.26
332;1:46.03;;" +- ++ -- +- +- U
 -+ ++ ++ -+ -- U'
 +- +- -+ -- -- U
 +- +- -+ ++ -- U
 +- +- +- ++ -+ U'
 -- -- -- ++ +- U
 -- -- -+ +- ++ U
";2023-02-11 14:33:53;1:46.03
333;1:39.08;;" -+ -+ -- -+ ++ U'
 -+ ++ +- +- ++ U'
 ++ -+ -+ -+ -+ U'
 -- ++ -+ -- -+ U'
 -+ ++ -+ -+ -- U
 +- -+ -+ ++ -+ U
 +- -+ +- -- -- U
";2023-02-11 14:36:32;1:39.08
334;1:53.16;;" ++ +- -- -- -+ U
 -- ++ ++ -- +- U
 +- +- +- -- ++ U'
 +- ++ -- -- +- U
 -+ +- ++ -+ -- U
 ++ -+ ++ -+ +- U
 -- ++ +- -- -- U
";2023-02-11 14:39:19;1:53.16
335;1:42.71;;" +- -+ +- -- -+ U
 +- +- +- -- +- U
 ++ ++ +- -+ -+ U'
 ++ -+ -+ +- ++ U'
 -- -+ +- -+ -+ U
 ++ -+ +- -- -- U
 +- -- ++ -+ +- U
";2023-02-11 14:44:25;1:42.71
336;1:46.17;;" ++ -+ ++ ++ ++ U'
 ++ -+ ++ ++ ++ U
 -+ -+ -- ++ ++ U
 +- +- +- +- +- U'
 -- +- -+ +- -- U'
 +- -- -- -+ -+ U
 -- ++ -+ +- -+ U'
";2023-02-11 14:49:19;1:46.17
337;1:22.39;;" ++ ++ -+ +- ++ U
 +- ++ -- -- -- U
 +- -+ +- ++ +- U
 -- -+ ++ ++ ++ U
 ++ ++ ++ +- -- U'
 -+ +- ++ -+ +- U'
 +- -+ +- -+ ++ U'
";2023-02-11 14:55:48;1:22.39
338;1:35.26;;" -- -- +- +- -+ U'
 -- -- -- ++ -+ U
 -+ ++ -+ -- ++ U'
 -- -- -+ -+ +- U'
 -+ -+ -- +- ++ U'
 ++ ++ -+ ++ -- U
 ++ +- +- ++ -+ U
";2023-02-11 15:03:43;1:35.26
339;2:03.34;;" ++ +- -+ +- ++ U
 -- -+ -- -- -+ U'
 +- +- +- -+ -+ U'
 -- +- -- -- +- U
 -+ -+ -+ -- ++ U'
 -+ +- -+ -+ -+ U
 -+ +- -+ ++ -+ U'
";2023-02-11 15:07:13;2:03.34
340;1:36.62;;" -- +- ++ ++ +- U'
 -- +- -+ ++ -+ U'
 -- -- -+ ++ +- U
 +- +- -+ ++ -- U
 -- ++ -- +- +- U
 -+ +- -+ ++ +- U
 -+ ++ ++ -- -- U
";2023-02-11 15:11:15;1:36.62
341;1:52.68;;" +- ++ +- -- ++ U
 ++ ++ ++ +- ++ U
 -- -+ +- +- -- U
 -- +- ++ -+ -+ U'
 +- +- -+ -+ -+ U'
 ++ -- +- -- +- U'
 ++ -+ -+ +- -+ U'
";2023-02-12 10:56:13;1:52.68
342;1:45.26;;" ++ -+ +- ++ -+ U
 -- -- -- ++ -+ U
 -+ +- -+ ++ -+ U'
 ++ -- -+ ++ ++ U'
 -+ -- -- +- -+ U'
 -+ ++ ++ -+ ++ U
 ++ +- +- ++ -+ U
";2023-02-12 11:03:45;1:45.26
343;1:33.46;;" ++ ++ +- +- +- U
 +- -- ++ -- ++ U
 -- +- -+ ++ -- U'
 -- -- ++ -- ++ U
 -+ +- ++ +- -- U
 -- -+ -- +- -- U
 +- -- -- ++ +- U
";2023-02-12 11:15:25;1:33.46
344;1:36.86;;" -- -- -- ++ -+ U'
 +- +- ++ -- -- U'
 -- -+ ++ ++ ++ U
 -+ -- +- +- -+ U
 ++ +- -+ +- +- U
 -+ ++ ++ +- +- U'
 +- +- -+ ++ -- U'
";2023-02-12 11:27:14;1:36.86
345;1:44.86;;" +- ++ -+ -+ ++ U'
 -- -- -- +- -- U
 ++ -+ +- -- -+ U
 -- -+ -+ -- ++ U
 ++ -- -+ ++ -+ U'
 ++ +- +- -- +- U'
 -- +- -+ -+ ++ U
";2023-02-12 11:30:18;1:44.86
346;1:42.35;;" -+ ++ -- +- -- U
 -- ++ -+ -- +- U
 +- -+ -+ +- ++ U
 ++ -- +- +- +- U
 -- ++ ++ +- -- U
 -+ -+ -+ -+ ++ U
 ++ +- ++ +- -- U'
";2023-02-12 11:33:47;1:42.35
347;1:41.02;;" +- +- +- -- ++ U
 +- ++ +- -+ ++ U'
 +- +- ++ -+ -- U
 -- -- +- -+ -- U
 -+ +- -+ -+ +- U'
 ++ ++ ++ +- -- U'
 -+ ++ -+ -- ++ U'
";2023-02-25 15:39:33;1:41.02
348;1:31.60;;" +- -+ -- -- -- U
 -- -- -- ++ -- U'
 ++ -- -+ +- ++ U'
 -+ ++ -- +- -+ U'
 +- -+ -- +- ++ U'
 -- +- +- ++ +- U'
 ++ ++ -- ++ -- U
";2023-02-25 15:44:02;1:31.60
349;1:46.13;;" -+ +- -- +- -+ U
 -- +- -- +- -- U'
 ++ +- ++ +- ++ U'
 +- -- -- -- -+ U
 +- ++ +- -- +- U'
 -+ ++ -+ -- ++ U'
 ++ ++ +- +- -+ U'
";2023-02-26 13:08:57;1:46.13
350;1:46.09;;" -- -+ -+ -- +- U
 +- -+ -+ +- ++ U
 -- ++ -+ -- +- U'
 -- -+ -+ -+ +- U'
 ++ -+ +- +- -- U
 +- -- ++ -+ +- U
 +- +- +- ++ -+ U'
";2023-02-26 14:27:22;1:46.09
351;1:37.00;;" +- -+ ++ +- -+ U'
 -+ -- -- ++ -- U
 -+ ++ -+ -+ ++ U'
 -- ++ -+ ++ -+ U'
 -- -+ +- +- +- U
 +- -- +- -+ +- U
 -- -- -+ -+ -- U
";2023-02-26 14:30:02;1:37.00
352;1:52.55;;" ++ +- +- -- -- U
 -+ -+ +- -+ -+ U'
 -+ -+ ++ +- ++ U'
 ++ +- ++ -- -+ U'
 +- ++ +- ++ +- U'
 -- -+ +- -- -- U
 -+ -+ -+ -- -+ U'
";2023-02-26 14:32:26;1:52.55
353;1:39.08;;" ++ -- -- -- -+ U'
 ++ -+ -+ ++ +- U'
 ++ ++ -+ +- -- U
 -+ +- +- +- +- U'
 ++ -+ -- ++ ++ U'
 -- -- ++ +- -- U'
 -+ -+ -- -- -+ U
";2023-02-26 14:35:07;1:39.08
354;2:00.87;;" -- +- ++ -+ ++ U
 ++ -- ++ +- +- U
 -+ ++ +- ++ -+ U'
 +- +- -- -- ++ U
 -+ -+ -- -+ -- U
 -+ -- ++ -- ++ U'
 ++ -- -- +- -+ U'
";2023-03-08 10:16:53;2:00.87
355;1:35.64;;" -- ++ ++ ++ -- U'
 -- -+ +- +- -- U
 -- ++ -- -- -- U'
 ++ ++ +- ++ +- U'
 ++ +- -- -+ ++ U
 -- -+ -- -- -+ U'
 -- -+ ++ ++ -- U
";2023-03-08 10:20:50;1:35.64
356;1:46.49;;" +- +- +- +- -+ U
 +- -- +- ++ -+ U
 +- -- +- ++ +- U'
 ++ -+ -+ -- -- U
 -- -- -- -+ ++ U'
 +- ++ -- -+ ++ U'
 -- +- ++ +- -- U
";2023-03-08 10:24:57;1:46.49
357;1:48.02;;" +- +- +- -+ -- U'
 +- +- -+ +- -+ U'
 -- -- -+ ++ +- U
 -+ +- ++ +- -+ U
 +- ++ +- +- -- U'
 -+ +- +- +- +- U'
 -+ -+ -+ -- ++ U'
";2023-03-08 10:29:16;1:48.02
358;2:17.18;;" -- ++ ++ +- -- U'
 -+ -- +- -- ++ U'
 +- ++ ++ ++ +- U'
 ++ +- ++ -+ +- U
 -- -- ++ -+ -+ U'
 -- +- ++ ++ ++ U
 ++ -+ -+ -- ++ U'
";2023-03-08 10:32:40;2:17.18
359;1:35.22;;" -- -- ++ -- ++ U'
 +- +- -+ -+ -- U
 -+ -- +- ++ -+ U
 +- -+ -+ -- -+ U'
 -+ -+ ++ -+ +- U'
 -+ +- -+ -- -- U
 +- -- -- -- -- U
";2023-03-08 10:36:57;1:35.22
360;1:52.91;;" -+ ++ -+ ++ -+ U'
 +- -- -+ -+ -- U'
 +- -+ -+ -- ++ U
 -+ -+ -+ -+ -+ U
 +- ++ -+ -+ -- U'
 +- +- ++ +- +- U
 -+ +- -+ ++ ++ U
";2023-03-08 12:30:08;1:52.91
361;1:51.07;;" -+ -- -- -+ ++ U
 -+ ++ -+ ++ -+ U
 ++ ++ +- ++ -+ U'
 +- +- ++ ++ ++ U
 -+ +- ++ +- -+ U'
 +- ++ -- -+ -+ U
 -+ -+ -+ ++ ++ U'
";2023-03-08 12:33:05;1:51.07
362;1:40.54;;" +- -- +- -- -+ U
 ++ -+ +- ++ -+ U
 ++ ++ ++ -- +- U
 -- ++ ++ +- ++ U'
 ++ -+ -+ ++ +- U'
 -+ -+ -- ++ ++ U'
 -- -+ -+ -- ++ U
";2023-03-08 12:36:43;1:40.54
363;1:39.09;;" ++ +- +- +- ++ U
 ++ ++ +- -+ ++ U'
 -+ -- +- ++ -+ U'
 -+ +- ++ ++ ++ U'
 -+ ++ -- -- ++ U'
 -+ +- -+ ++ -- U'
 +- +- -- -+ +- U
";2023-03-08 12:43:47;1:39.09
364;1:20.88;;" ++ +- +- +- -+ U'
 +- ++ ++ -+ ++ U'
 -- +- ++ -+ -+ U'
 +- -- +- -- ++ U'
 -- ++ ++ ++ +- U'
 -+ -- ++ -+ -+ U'
 -+ -+ ++ ++ +- U'
";2023-03-08 12:46:55;1:20.88
365;1:58.38;;" -- -- -- -- ++ U'
 -+ ++ -- -- ++ U'
 ++ -+ -+ ++ -- U'
 +- +- -+ -- -+ U
 ++ ++ ++ +- +- U'
 +- -+ +- ++ -- U'
 -+ ++ -+ -+ -+ U
";2023-03-08 12:50:05;1:58.38
366;1:58.36;;" ++ ++ -+ -+ -+ U
 -- +- ++ ++ -+ U
 -+ -- +- +- +- U
 -+ -+ ++ -+ -- U'
 +- -- ++ -+ ++ U'
 ++ -- ++ -+ +- U'
 -- -+ +- +- -+ U'
";2023-03-08 12:53:03;1:58.36
367;1:32.50;;" ++ -- +- +- -+ U
 +- -- +- -+ -- U
 +- -+ +- +- +- U'
 -- -+ -+ -- ++ U
 -+ ++ -- +- -- U
 +- -+ -+ -+ -- U
 ++ +- -- -- +- U
";2023-03-08 12:56:01;1:32.50
368;1:38.47;;" -+ ++ -- -+ ++ U
 ++ -+ -- ++ -+ U'
 -+ +- -- -- ++ U'
 -+ -+ +- ++ ++ U'
 ++ ++ -+ -+ ++ U
 +- -- -- ++ -+ U'
 ++ +- -- -+ +- U'
";2023-03-08 12:58:59;1:38.47
369;1:42.05;;" +- -- +- -- +- U'
 ++ -- ++ -+ -+ U'
 +- -+ +- +- -- U'
 -+ -- +- -- -+ U
 -- ++ -+ ++ +- U
 +- ++ -- -+ -- U
 -- -- ++ ++ -+ U'
";2023-03-08 13:05:28;1:42.05
370;1:37.72;;" +- ++ -- -+ -+ U'
 -+ -+ -+ ++ -+ U
 +- ++ ++ -- ++ U'
 -- -+ ++ -+ -+ U'
 -+ -- +- ++ -- U
 +- -- -+ -+ +- U
 ++ +- -+ -+ -+ U
";2023-03-08 13:12:28;1:37.72
371;1:42.23;;" +- -- ++ ++ -+ U'
 -+ +- ++ -+ -+ U'
 ++ -- -+ -+ -+ U
 ++ -- -- ++ -+ U
 -- ++ +- +- -+ U'
 ++ +- -+ +- ++ U
 -+ -- -+ -- +- U'
";2023-03-08 13:18:31;1:42.23
372;1:37.21;;" ++ -- ++ -- ++ U'
 ++ ++ -+ -- -- U
 +- -- -+ +- -- U
 +- -- -+ -+ ++ U'
 ++ -+ -+ -- -- U
 -+ -+ -- ++ -- U'
 -- -- -- -+ -+ U
";2023-03-08 13:21:31;1:37.21
373;1:56.00;;" -- -+ ++ -+ ++ U
 -- -+ +- +- -+ U
 ++ ++ ++ -- -+ U
 +- -+ ++ +- -- U'
 +- +- -- -- -+ U'
 -- ++ +- ++ -+ U
 -- -- -- -- -- U
";2023-03-08 13:24:45;1:56.00
374;1:30.09;;" -- ++ +- ++ -- U'
 +- -+ ++ +- ++ U'
 -- +- -- +- +- U'
 -- +- +- ++ +- U'
 -- +- +- ++ ++ U'
 -- +- ++ -+ ++ U'
 +- +- ++ +- -- U
";2023-03-08 13:31:39;1:30.09
375;1:53.87;;" -+ -- -+ +- +- U'
 -+ -- +- ++ ++ U'
 ++ ++ ++ -- +- U'
 +- +- +- -+ -+ U
 ++ ++ ++ +- ++ U
 +- +- ++ ++ -+ U
 ++ -+ ++ -+ ++ U
";2023-03-08 13:34:50;1:53.87
376;1:24.45;;" -- -+ -+ -+ -- U'
 +- -+ ++ -+ -- U
 -+ ++ -- ++ -+ U'
 -+ ++ -+ -+ -- U
 ++ +- ++ -+ -+ U'
 -+ +- +- +- -- U
 +- -+ +- +- -- U'
";2023-03-08 13:37:58;1:24.45
377;1:54.01;;" ++ ++ -+ +- +- U'
 +- -- -+ -+ +- U
 -- -+ -+ -+ -- U'
 +- -- ++ +- -- U
 -- -- -+ -+ -- U
 -- -+ ++ +- ++ U
 -+ -- +- -- ++ U'
";2023-03-08 13:40:22;1:54.01
378;1:40.84;;" ++ +- -+ +- -- U
 +- ++ -+ +- -+ U'
 -- -- -- +- ++ U
 +- ++ -+ +- +- U
 +- -+ +- -- -- U'
 -+ ++ -+ ++ -- U'
 ++ ++ -+ +- -+ U
";2023-03-10 12:35:05;1:40.84
379;1:47.27;;" +- +- -+ +- -- U'
 ++ -- -+ -- -- U
 ++ +- ++ -+ -- U
 -- +- -+ -- -+ U
 ++ -- ++ -- -- U
 -- -- -+ +- -- U
 ++ +- -+ ++ -+ U
";2023-03-10 12:40:35;1:47.27
380;1:43.16;;" -- +- ++ -- ++ U
 +- +- ++ -- -+ U
 -- +- +- -+ -- U
 -- +- -+ -- -+ U
 ++ -+ -- -- +- U
 +- ++ -- -+ -- U
 -+ +- +- -- ++ U
";2023-03-10 14:54:37;1:43.16
381;1:41.22;;" -+ ++ +- -- ++ U
 +- ++ +- -+ -- U'
 -+ ++ -+ +- -+ U'
 +- -+ ++ -- -- U'
 -- -- -+ -- -- U'
 ++ -+ -+ -+ ++ U
 +- -+ -- -- ++ U'
";2023-03-10 14:57:04;1:41.22
382;1:37.37;;" ++ -+ +- -- -- U'
 ++ -- +- -+ -- U
 -- ++ -- ++ +- U
 -+ -- ++ -- +- U
 -- ++ ++ -+ -- U'
 -+ -+ +- -+ -- U
 +- +- ++ -- -- U
";2023-03-10 14:59:23;1:37.37
383;1:48.29;;" +- ++ -+ -- -+ U
 -+ -- -+ ++ -- U
 -- -- ++ +- -+ U'
 -+ +- +- ++ -+ U'
 -- +- -- -+ ++ U
 -+ ++ -+ -+ ++ U'
 -+ -- -+ +- +- U
";2023-03-10 15:01:51;1:48.29
384;1:50.20;;" +- -+ -- -- +- U'
 +- +- -- -- -+ U
 -+ ++ ++ -+ +- U
 -- ++ ++ ++ ++ U
 ++ -+ -- -+ -- U
 -- ++ ++ -+ -- U'
 +- ++ +- +- ++ U
";2023-03-10 15:04:35;1:50.20
385;1:30.65;;" +- ++ -+ -+ ++ U'
 -+ -- +- -- ++ U
 +- -+ -+ +- -- U
 +- +- -+ -- +- U
 -+ ++ ++ +- -- U'
 ++ +- +- +- ++ U
 -+ +- -+ -- ++ U
";2023-03-10 15:07:09;1:30.65
386;1:53.82;;" +- ++ +- -+ -- U'
 -- -+ -- ++ +- U'
 -+ +- -- -- -+ U'
 -- -+ ++ -- +- U
 ++ -- ++ -- -- U
 ++ -- -- -- -+ U'
 -+ +- ++ -+ -- U
";2023-03-10 15:12:53;1:53.82
387;1:33.08;;" -- ++ +- ++ -+ U
 -- -- +- -+ ++ U'
 +- +- +- -+ ++ U
 +- -+ -+ -+ +- U
 ++ -+ -+ -- -+ U
 +- ++ -- -+ +- U
 ++ +- -- -- ++ U
";2023-03-10 15:15:28;1:33.08
388;1:45.21;;" -+ -+ -+ -- -+ U'
 -- -- +- +- ++ U
 +- +- ++ -- -+ U
 +- +- ++ +- +- U'
 +- -+ -- ++ -+ U
 -+ -- ++ +- -+ U
 +- ++ ++ -- +- U
";2023-03-10 15:18:08;1:45.21
389;1:49.65;;" +- +- -+ -- +- U
 ++ -+ -+ ++ +- U'
 -+ +- -+ -- +- U'
 -- ++ -- -- -- U
 ++ +- -+ -+ -- U
 -+ +- +- +- -- U
 -- ++ -- -- ++ U
";2023-03-29 21:02:47;1:49.65
390;2:19.50;;" +- -- -- +- ++ U
 -- +- -- -+ -+ U
 -+ +- -- -+ +- U'
 -+ -+ ++ -+ ++ U'
 -+ +- ++ -+ ++ U
 -+ -- ++ -+ ++ U'
 ++ +- -- -- ++ U'
";2023-04-15 22:38:40;2:19.50
391;1:43.33;;" -- -- -+ ++ -+ U'
 -- ++ +- -+ +- U
 +- -+ -- ++ ++ U
 +- +- +- -- -+ U
 ++ ++ -- +- -- U
 +- -- +- -- ++ U'
 ++ -- +- +- +- U
";2023-04-15 22:41:49;1:43.33
392;1:54.14;;" -+ ++ +- ++ -+ U'
 +- -- ++ +- ++ U'
 -- ++ +- -+ -+ U'
 ++ ++ ++ -+ +- U
 ++ -- +- -+ ++ U
 -+ -+ -- -- -+ U'
 ++ -+ +- +- -+ U'
";2023-04-15 22:44:39;1:54.14
393;1:59.84;;" ++ ++ -+ ++ -+ U'
 -- ++ ++ -- ++ U'
 ++ +- +- -+ -- U
 ++ ++ +- -- -- U'
 -- -+ +- -+ -- U
 +- -+ -+ ++ -- U'
 ++ +- ++ +- -+ U'
";2023-04-15 22:47:25;1:59.84
394;1:50.68;;" -- ++ ++ +- ++ U
 -- +- -- -+ -+ U
 +- -+ -- -+ -+ U'
 -+ ++ +- ++ +- U
 ++ -+ ++ -- +- U'
 ++ -+ +- -+ -+ U'
 -+ -- ++ -+ -- U'
";2023-04-15 22:50:15;1:50.68
